Gene ID	CV-H3K9ac_1.sort.bam	CV-H3K9ac_2.sort.bam	CV-H3K9ac_3.sort.bam	CV-H3K9ac_4.sort.bam	CV-H3K9ac_5.sort.bam	CV-H3K9ac_6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Usp2	694	890	4201	736	394	445	5400	6051	4650	7050
Usp20	1088	1089	7852	1538	940	348	12250	14100	10650	17400
Usp21	884	1392	9620	1438	1131	547	14450	16200	11595	19650
Usp22	1739	2371	14538	1692	1492	547	16300	21396	17251	21702
Usp24	2281	3425	25571	3633	3522	792	36800	35050	33457	40501
Usp25	1278	1586	15340	1296	1543	448	24200	24498	20848	29246
Usp26	597	298	598	198	100	50	550	1050	852	800
Usp27x	445	798	2916	796	395	196	4700	4750	5500	6200
Usp28	1440	993	10506	942	890	843	14950	15948	13500	22101
Usp29	896	447	2330	543	396	247	1150	2000	2100	2050
Usp3	2669	5067	46126	4331	4919	1819	56899	56052	52254	64956
Usp30	1340	1686	10316	1634	1541	500	15149	13546	12300	16100
Usp31	1287	697	5805	895	844	100	6999	8100	6000	7500
Usp32	1835	1734	17698	2428	2032	695	30855	33304	29602	42146
Usp33	844	1692	10466	1042	1296	447	15397	18701	16150	23096
Usp34	1936	2287	22176	2979	2482	894	29250	32996	29199	43400
Usp35	1041	594	2727	248	149	199	2300	2650	2650	2600
Usp36	1472	1390	13084	1728	1885	444	15950	25049	16950	24553
Usp37	1074	591	2180	494	496	497	2050	2600	2850	2100
Usp38	2026	2475	24013	2477	2914	791	36404	39899	40050	52054
Usp39	1039	739	5737	1236	1188	443	11150	12850	13202	15600
Usp4	1391	1431	13003	1672	1340	295	19601	23551	20403	26303
Usp40	1340	1486	15094	1740	1335	740	17750	22500	20751	28051
Usp42	1340	2286	18351	2534	2638	943	22799	26554	24401	31550
Usp43	2090	2177	20984	1633	2381	643	26100	29950	23050	31648
Usp44	643	442	2327	199	100	197	1400	3150	1800	2100
Usp45	943	1340	10908	1291	1095	449	12950	16350	13400	17799
Usp46	1371	1822	13107	1786	1287	693	22052	20100	17852	24800
Usp47	2234	2979	26822	2180	3308	895	38150	42797	38851	54186
Usp48	1632	2772	22178	2129	2527	744	26696	33692	27104	36849
Usp49	1572	1331	12678	1543	2085	675	21706	25102	19849	28855
Usp5	1914	2326	12981	1634	1532	644	16049	15898	15001	21101
Usp50	740	247	2580	299	449	297	1851	2300	2300	2050
Usp51	249	347	1035	246	250	97	1250	1500	2000	1600
Usp53	2035	3183	22244	2286	2970	647	29002	35800	28601	46303
Usp54	589	596	1584	300	99	148	1950	2300	2850	3050
Usp6nl	1927	2487	19992	1926	2192	644	26594	34505	26209	37105
Usp7	2090	2965	24381	3878	2579	829	31452	31361	29258	38954
Usp8	897	1189	8743	1559	936	490	15200	16800	16846	23350
Usp9x	1590	2093	22453	2158	2235	548	29401	37551	28201	34304
Usp9y	347	0	495	48	0	146	550	500	450	250
Uspl1	1985	1884	22379	1616	1974	987	26800	28749	28250	37950
Ust	341	527	2086	543	198	345	2150	1950	1600	1600
Utf1	689	890	1941	349	449	148	1650	2550	2649	1500
Utp11l	1523	1138	8675	943	1290	545	13796	13948	11949	16850
Utp14a	591	549	5264	597	345	198	7800	8950	7850	12700
Utp14b	1436	2338	12114	2024	1925	597	19550	17950	20150	26500
Utp15	1935	1931	15689	2272	1823	448	28800	34050	29850	41900
Utp18	2656	2922	23279	2640	3181	1046	34753	40456	31350	45198
Utp20	840	891	6450	450	696	290	9752	11152	8649	12303
Utp23	846	842	5357	445	497	292	8500	9150	7650	11100
Utp3	1341	2231	14225	1488	1785	448	18700	21249	19900	26299
Utp6	1387	1435	8578	1143	597	348	17649	19801	15649	26100
Utrn	937	892	2565	443	395	448	2850	4250	3300	2450
Uts2	546	885	2075	642	148	345	2150	1950	1900	2000
Uts2d	788	398	1729	200	148	297	1350	2050	1801	1750
Uts2r	697	692	1970	399	397	275	1750	2400	2050	3000
Uty	596	644	8844	640	495	0	11904	13251	11899	14451
Uvrag	1089	1632	9514	1637	1731	594	15350	17050	14150	19600
Uxs1	1093	1095	8494	848	995	736	12850	14500	13250	21101
Uxt	446	747	5204	693	393	345	6050	8800	7200	9300
V1ra8	645	99	1928	394	298	386	1600	1850	1000	900
V1rd18	443	500	2124	198	100	249	700	1950	1150	1350
V1rd19	395	500	2124	198	100	249	700	1950	1100	1350
V1rg10	696	392	2321	349	99	198	700	2450	1750	1000
Vac14	1342	1385	7415	846	999	1093	12552	14350	11599	17450
Vamp1	981	1539	8385	1191	1092	642	15750	14050	14299	18297
Vamp2	2328	3670	27346	3568	4015	695	28652	36350	34054	37251
Vamp3	1880	2632	24238	2587	2741	1287	28249	43150	27500	43251
Vamp4	1141	1692	10212	991	1680	647	20150	17850	19251	24701
Vamp5	944	745	4072	892	247	432	8500	7250	8250	11400
Vamp7	248	348	2624	247	199	50	4651	3850	3600	7200
Vamp8	1878	2483	21977	2725	2718	743	26900	32650	31048	39600
Vangl1	696	593	3673	544	595	146	4200	3500	4400	5800
Vangl2	826	977	3356	496	495	249	5050	4800	4600	5300
Vapa	2277	3923	36300	4504	4458	1191	46051	58650	46800	61354
Vapb	1736	1045	9744	1328	994	447	12750	17150	13300	19700
Vars	2417	2708	27351	3275	4665	795	33196	37898	31797	42347
Vars2	929	890	8522	982	1737	400	14752	15850	15900	18450
Vash1	595	839	2762	643	347	199	4000	3000	3050	4900
Vash2	599	592	2374	688	450	247	3450	2350	3250	5200
Vasn	844	1390	3815	792	400	248	5799	5300	4900	6800
Vasp	2781	4506	37761	4416	4370	1394	56051	68605	61446	76858
Vat1	1777	1529	11581	1137	1835	844	20451	21000	19350	31650
Vat1l	788	692	1781	442	444	248	1750	1300	1050	1500
Vaultrc5	1342	937	5286	696	942	498	11600	11150	11949	17794
Vav1	889	993	4113	694	445	445	5400	4800	3900	5451
Vav2	1442	1981	12188	2188	1295	694	21600	20450	19150	24150
Vav3	832	644	2477	496	646	387	2850	2950	2550	2400
Vax1	698	597	1877	695	249	248	1700	2000	1748	2200
Vax2	1093	796	1888	543	348	394	1850	2750	2200	2200
Vax2os1	1093	746	1742	543	348	444	1950	2900	2100	2350
Vax2os2	892	646	1865	346	246	345	1747	3000	2150	1950
Vbp1	346	445	3559	396	300	149	4600	5150	4100	4950
Vcam1	693	297	1139	246	148	295	1850	2149	1900	1350
Vcan	497	848	2528	545	247	149	2450	2750	2951	3150
Vcl	1789	2230	22203	2092	2636	642	28199	35050	29950	41951
Vcp	1534	2481	22886	2537	2287	492	27851	29453	26252	34399
Vcpip1	1335	1540	18763	1888	1284	445	25850	30450	27750	34800
Vdac1	1579	3028	31516	3369	3473	894	38757	43550	37000	44150
Vdac2	2427	3280	36930	3618	4086	1142	40652	59052	45750	58452
Vdac3	1170	2433	20913	2290	3129	1241	31650	33800	29301	41550
Vdr	2635	2919	30033	3367	3024	1186	40901	45650	41058	42851
Vegfa	2414	3352	26853	3782	3078	1638	34404	43896	35851	44703
Vegfb	1321	1234	8372	1193	1733	543	12450	9850	12450	13250
Vegfc	1183	1838	14547	1143	1233	547	24300	27301	21800	22951
Veph1	839	296	1682	197	149	97	1350	1550	1400	1150
Vezf1	1436	1987	15526	2282	2083	448	28748	29047	25599	41193
Vezt	1483	2381	19604	1586	1984	990	25500	32504	26000	36500
Vgf	895	1240	2523	295	544	297	1700	2950	2100	3001
Vgll1	246	248	994	147	100	0	400	1044	900	250
Vgll2	696	448	1548	298	100	148	1550	1450	1750	1450
Vgll3	697	344	2322	398	397	0	4100	3649	3300	3800
Vgll4	1534	1429	9014	696	793	298	14099	11504	12252	18402
Vhl	920	1292	6827	1191	888	247	10699	11651	11603	17649
Vil1	3917	6966	84725	7367	6224	2227	94852	158900	101650	120052
Vill	679	991	2580	488	499	396	2901	2351	2800	2950
Vim	579	889	3415	344	349	434	3150	3000	2750	2950
Vip	547	397	1374	249	98	150	750	1702	1700	600
Vipar	2016	2280	23912	2172	2582	1090	28800	33399	31896	43051
Vipr1	2179	2315	21210	3159	3366	984	33849	37699	31350	44101
Vipr2	872	793	3064	493	543	192	2800	3300	2850	3849
Vit	397	400	1589	444	345	96	1550	2100	1550	1250
Vkorc1	1244	647	3704	695	495	346	5000	5700	5699	6450
Vkorc1l1	1190	898	8658	992	1685	343	11750	12300	10350	15200
Vldlr	647	1047	6395	795	697	247	6650	8750	7000	8700
Vma21	846	396	7935	496	793	249	10900	12750	9600	14151
Vmac	1584	2729	16537	1734	1936	597	24400	28200	22050	33001
Vmn1r-ps103	514	494	1583	298	196	348	1300	2050	1500	800
Vmn1r-ps79	1085	494	2274	347	197	200	1100	2500	1050	850
Vmn1r1	745	545	2328	150	244	399	1200	2100	1750	1750
Vmn1r10	541	249	1539	449	98	198	750	2049	950	1100
Vmn1r100	847	545	2323	248	249	49	800	1900	1550	1100
Vmn1r101	1087	841	1923	247	298	184	900	3500	2050	1000
Vmn1r103	1038	345	1435	397	199	248	1000	1950	1250	1500
Vmn1r104	732	596	2025	247	0	348	1150	2650	1850	900
Vmn1r107	837	396	1985	145	196	396	1800	2150	1650	900
Vmn1r11	149	295	1431	99	149	248	750	1800	1151	1100
Vmn1r111	745	494	2281	198	99	195	900	2500	1650	650
Vmn1r112	1086	499	1588	244	150	198	700	1800	1300	1350
Vmn1r113	791	492	1731	446	149	295	1400	2250	1950	750
Vmn1r114	696	593	1976	245	346	150	900	2650	1600	1150
Vmn1r115	591	200	1587	395	49	347	1050	1850	1349	450
Vmn1r116	496	296	1931	100	247	99	850	2800	1700	750
Vmn1r117	937	345	1732	196	199	148	1150	2450	1902	1050
Vmn1r118	594	495	1432	447	199	543	950	1850	1400	1200
Vmn1r119	639	599	2373	249	149	297	800	1850	1350	1400
Vmn1r12	345	249	1436	442	197	248	1450	1550	1400	1600
Vmn1r120	693	543	2575	246	49	198	1350	1650	1300	650
Vmn1r121	937	547	1928	197	198	198	1150	2500	1300	1000
Vmn1r122	1192	645	2322	297	297	590	1050	2350	1400	1100
Vmn1r123	690	498	2613	444	100	150	950	2400	1750	800
Vmn1r124	540	696	1326	99	249	347	900	2400	1200	600
Vmn1r125	1378	50	1692	440	198	245	850	2100	1500	450
Vmn1r126	839	693	1932	150	347	247	950	2100	1450	850
Vmn1r127	686	397	1730	348	145	348	800	2100	1350	1150
Vmn1r128	789	647	1281	249	146	149	1400	1600	950	950
Vmn1r129	348	445	2677	198	100	0	900	2050	1150	550
Vmn1r13	744	200	1874	248	299	195	1150	2300	950	849
Vmn1r130	837	396	1985	145	196	396	1800	2150	1650	900
Vmn1r132	594	594	1883	195	146	234	1100	2100	1450	1350
Vmn1r135	745	446	1691	297	100	149	750	2350	1500	900
Vmn1r137	837	396	1985	145	196	396	1800	2150	1650	900
Vmn1r139	647	346	1883	244	196	384	950	2050	1150	1400
Vmn1r14	645	248	1285	249	99	248	1000	1900	1000	950
Vmn1r142	940	644	2429	198	150	249	500	2200	1200	850
Vmn1r143	1086	646	1977	149	345	200	1000	2200	1700	951
Vmn1r148	943	298	1540	395	346	96	1100	2050	1100	950
Vmn1r149	1087	841	1923	247	298	184	900	3500	2050	1000
Vmn1r15	696	248	1486	195	100	149	700	1500	1700	900
Vmn1r151	593	593	2416	398	246	148	1450	1900	1200	1050
Vmn1r152	732	596	2025	247	0	348	1150	2650	1850	900
Vmn1r155	837	396	1985	145	196	396	1800	2150	1650	900
Vmn1r157	897	394	2176	246	249	149	1100	2200	1650	1300
Vmn1r158	842	734	3358	395	246	447	1100	2300	1500	1100
Vmn1r159	995	640	2622	200	100	150	1450	2950	2251	1100
Vmn1r16	350	544	1685	297	249	395	1150	2750	1600	950
Vmn1r160	1337	790	2230	99	249	398	1300	3000	900	1000
Vmn1r163	745	446	1691	297	100	149	750	2350	1500	900
Vmn1r165	837	396	1985	145	196	396	1800	2150	1650	900
Vmn1r167	745	447	1580	247	250	296	650	1549	1050	1050
Vmn1r168	742	399	1679	150	97	248	800	1200	1200	650
Vmn1r169	597	348	1533	347	149	149	600	1200	1350	900
Vmn1r17	840	197	1138	50	349	199	1650	1800	700	450
Vmn1r170	392	348	1474	293	149	97	549	1150	1300	1100
Vmn1r171	884	541	1486	100	149	98	550	1400	1250	900
Vmn1r172	494	348	1444	50	150	99	900	2000	900	550
Vmn1r173	642	344	1731	50	150	0	900	1601	1500	1000
Vmn1r174	494	200	1487	198	295	247	1050	1250	1150	650
Vmn1r175	843	98	1285	199	248	499	700	1500	1250	850
Vmn1r176	792	148	1738	248	50	99	500	2600	1447	650
Vmn1r177	691	398	934	196	98	294	850	1700	1350	450
Vmn1r178	593	447	1883	443	99	50	1150	1750	1250	600
Vmn1r179	648	448	1723	199	144	197	1050	1950	1450	1150
Vmn1r18	786	200	840	199	145	96	850	2051	1200	900
Vmn1r180	592	545	1782	545	198	348	1100	2097	1700	700
Vmn1r181	646	392	1877	347	298	298	900	1800	1450	850
Vmn1r183	1041	592	1685	347	50	149	1100	1700	994	600
Vmn1r184	918	296	1825	98	145	248	850	1800	1500	1300
Vmn1r185	837	295	939	247	150	199	650	1800	1200	850
Vmn1r186	0	0	0	0	0	0	0	0	0	0
Vmn1r187	345	149	696	50	147	97	550	600	500	300
Vmn1r188	644	347	1826	197	245	99	1850	1549	1450	1100
Vmn1r189	347	345	1872	397	345	248	1050	1898	1100	1600
Vmn1r19	793	546	1584	50	198	147	1250	2050	1150	850
Vmn1r191	595	494	1828	298	199	347	1200	3100	1550	1650
Vmn1r192	795	645	2507	199	300	297	1700	2655	1700	2100
Vmn1r193	694	446	1624	296	647	396	1300	2600	1550	1900
Vmn1r194	790	343	1837	442	100	246	1400	1550	1350	1600
Vmn1r195	841	499	1925	99	198	99	1200	1600	1601	1750
Vmn1r196	632	249	1682	295	245	248	1200	1650	1600	900
Vmn1r197	637	399	2123	445	347	195	1200	2000	1900	1850
Vmn1r198	890	393	1437	193	299	197	1150	2000	1550	950
Vmn1r199	933	697	1480	345	0	246	1850	1650	2050	1200
Vmn1r2	935	649	2372	399	200	297	1100	2950	2356	1212
Vmn1r20	492	398	1330	447	300	298	750	1700	1550	1150
Vmn1r200	944	492	1832	446	145	148	1700	2700	1550	950
Vmn1r201	495	293	1779	49	148	50	1200	2000	1850	1650
Vmn1r202	740	398	2316	248	297	148	1100	2200	2100	1200
Vmn1r203	395	442	1933	539	247	146	1200	1950	900	1300
Vmn1r204	493	595	2024	150	198	347	850	1500	1100	1100
Vmn1r205	841	492	1474	248	199	98	1300	900	1200	1250
Vmn1r206	532	346	1736	197	249	197	950	1800	1200	1400
Vmn1r207-ps	396	341	1831	199	150	247	850	1350	1100	1150
Vmn1r208	398	392	1286	297	196	100	800	1450	1350	1100
Vmn1r209	785	494	2225	544	49	246	1200	1550	1400	900
Vmn1r21	978	791	1742	397	150	248	1647	2250	1700	2000
Vmn1r210	544	445	1377	199	150	248	852	1550	1250	1150
Vmn1r211	542	299	1395	447	49	149	1200	1900	1300	850
Vmn1r212	297	496	1935	298	247	50	1100	1950	1100	1150
Vmn1r213	595	494	1778	299	100	97	300	1892	1300	800
Vmn1r214	693	346	1580	100	99	441	1300	1300	950	1850
Vmn1r215	547	594	2324	397	149	346	1100	2050	1699	1000
Vmn1r216	642	493	1233	197	99	249	1150	2600	1300	1450
Vmn1r217	596	199	1576	248	250	347	1400	1950	1300	1900
Vmn1r218	646	493	1437	199	145	197	1100	2499	1450	1400
Vmn1r219	499	447	1919	344	343	247	1100	1698	1050	1298
Vmn1r22	299	392	1183	445	196	349	1050	2700	1400	950
Vmn1r220	642	248	1984	147	297	0	1050	2050	1150	1100
Vmn1r221	497	299	2160	100	150	150	1400	1350	1200	1650
Vmn1r222	694	299	1240	148	50	398	1350	1900	1450	1100
Vmn1r223	642	393	1678	198	497	249	1450	2000	1500	1450
Vmn1r224	389	248	1930	247	149	346	900	2450	1400	850
Vmn1r225	339	96	1578	296	99	199	700	1700	1150	950
Vmn1r226	497	593	1479	197	145	196	850	1550	1000	950
Vmn1r227	598	397	1637	198	248	100	1000	1450	1000	1150
Vmn1r228	545	661	1586	100	50	247	800	1900	1050	850
Vmn1r229	790	594	1441	197	197	50	1450	1800	1500	850
Vmn1r23	584	495	1238	295	397	295	1200	2050	1800	1149
Vmn1r230	398	297	1734	349	100	199	1000	1951	1400	900
Vmn1r231	544	249	1335	295	148	250	700	1850	1300	650
Vmn1r232	695	347	1585	392	247	546	1100	2050	1100	1600
Vmn1r233	685	198	1484	545	100	287	1300	1750	1300	1250
Vmn1r234	785	547	1686	199	99	198	1750	2750	2200	2000
Vmn1r235	889	150	1932	150	297	200	1500	1650	1400	1250
Vmn1r236	891	447	1283	196	299	50	1750	1850	1400	1451
Vmn1r237	746	617	1973	297	150	447	550	2300	1400	1400
Vmn1r238	578	499	2122	299	296	298	1100	2650	1100	900
Vmn1r24	938	495	1722	197	99	200	950	1650	1700	1100
Vmn1r25	594	398	1384	150	149	148	900	2000	1500	550
Vmn1r26	346	396	1368	398	198	243	950	1550	1350	1350
Vmn1r27	693	200	1685	150	247	99	850	2251	1650	850
Vmn1r28	388	293	1300	99	198	99	950	2150	1350	950
Vmn1r29	643	293	1385	245	50	0	1000	1550	850	1450
Vmn1r3	640	496	1935	399	346	199	1551	2800	1650	1250
Vmn1r30	446	589	1480	99	249	99	1150	1850	1200	1200
Vmn1r31	495	447	1537	100	150	49	950	2251	1400	1300
Vmn1r32	643	347	1485	148	50	149	1200	2500	1200	1100
Vmn1r33	542	591	1685	293	298	248	1450	1800	1400	900
Vmn1r34	547	393	1780	348	345	149	1350	2400	1600	1200
Vmn1r35	544	495	1487	99	249	249	1100	2000	1400	1200
Vmn1r36	790	543	1831	397	198	296	1450	1750	1250	1350
Vmn1r37	594	396	1641	197	198	199	1100	2050	1700	1300
Vmn1r38	634	446	1689	50	296	49	1351	1650	1849	1550
Vmn1r39	590	447	2030	246	150	246	1100	1450	1900	1850
Vmn1r4	346	546	1330	99	99	199	1150	2400	1550	1050
Vmn1r40	830	541	1341	395	198	296	1400	2150	1300	650
Vmn1r41	542	345	1694	299	194	296	1550	1500	1401	1100
Vmn1r42	540	693	2032	198	99	150	1000	1250	1450	1350
Vmn1r43	791	448	1284	247	244	0	1400	1800	1550	1400
Vmn1r44	391	536	1241	150	249	296	1450	1900	1150	1000
Vmn1r45	249	446	1878	447	245	196	1000	1500	1350	750
Vmn1r46	838	297	1829	50	196	246	1250	1650	1050	700
Vmn1r47	498	493	1678	99	394	149	850	1850	1200	850
Vmn1r48	494	595	1285	446	350	100	1150	1650	1450	700
Vmn1r49	935	693	1283	297	197	200	1100	1699	1400	1000
Vmn1r5	739	394	1738	99	248	147	850	1800	1500	1150
Vmn1r50	593	595	1238	442	248	396	1300	1650	1000	1250
Vmn1r51	445	447	1531	245	249	100	800	1800	1550	1400
Vmn1r52	545	496	2041	145	299	98	650	1850	1500	700
Vmn1r53	596	493	1332	298	250	198	950	1750	1500	1600
Vmn1r54	691	497	1582	248	348	297	1500	1150	1700	1750
Vmn1r55	742	597	1590	149	149	149	1050	1850	1350	1000
Vmn1r56	297	395	1482	100	199	150	1350	2000	850	850
Vmn1r57	745	198	2231	345	297	297	1100	1500	1350	950
Vmn1r58	448	395	1729	447	200	344	800	1500	1150	750
Vmn1r59	699	500	1786	99	294	149	750	1802	1700	700
Vmn1r6	443	346	1542	198	149	297	1100	1600	2050	1150
Vmn1r60	493	150	1238	394	147	237	600	1750	1600	1050
Vmn1r61	538	249	839	296	50	100	500	1750	1500	1000
Vmn1r62	0	0	0	0	0	0	0	0	0	0
Vmn1r63	196	100	694	0	97	49	450	750	600	350
Vmn1r64	637	743	1735	345	150	199	1050	1700	1100	1000
Vmn1r65	493	296	1982	345	247	199	800	1300	1400	550
Vmn1r66	348	200	1431	294	199	295	600	1700	950	1349
Vmn1r67	835	298	1580	348	149	100	1000	1300	600	750
Vmn1r68	592	293	1834	200	48	99	900	1400	1100	800
Vmn1r69	593	246	1839	200	47	147	1250	1800	1150	800
Vmn1r7	870	443	1821	298	100	148	1400	1850	1350	1250
Vmn1r70	449	647	1387	447	0	199	850	1400	1250	800
Vmn1r71	200	297	1789	148	48	100	600	1400	1000	500
Vmn1r72	645	543	1525	199	150	246	850	2000	900	600
Vmn1r73	348	443	1591	99	49	49	700	1500	1350	500
Vmn1r74	148	645	1678	196	0	444	900	2249	1050	700
Vmn1r75	795	247	1329	295	99	50	900	1350	650	600
Vmn1r76	443	246	1232	149	150	48	650	1700	1350	950
Vmn1r77	296	249	1339	149	99	149	900	1500	950	800
Vmn1r78	693	347	1284	249	149	100	900	1300	1100	950
Vmn1r79	1090	645	2466	345	147	198	1700	1950	1400	1200
Vmn1r8	988	596	1384	99	150	344	1000	2150	1450	1701
Vmn1r80	939	199	1231	100	148	146	350	1050	600	750
Vmn1r81	590	296	1536	345	50	447	900	1500	1000	1000
Vmn1r82	795	446	1293	100	100	436	1350	1000	950	1100
Vmn1r83	692	295	1089	250	546	47	750	1151	950	1000
Vmn1r84	792	396	1430	99	197	148	650	1300	1300	700
Vmn1r85	839	589	2423	345	444	196	1397	1850	1250	1050
Vmn1r86	546	639	1539	298	349	248	1050	1550	1350	1450
Vmn1r87	1137	447	1880	243	349	199	1000	1950	1550	1149
Vmn1r88	544	892	1382	348	50	149	1300	1750	1900	650
Vmn1r89	743	396	1489	447	344	149	800	1850	1400	1050
Vmn1r9	294	395	1122	199	50	145	1050	1650	1050	350
Vmn1r90	443	693	1639	346	150	247	1200	1500	1450	1000
Vmn1r91	991	642	2128	198	345	344	1100	2550	1900	2100
Vmn1r93	842	644	2079	593	300	100	1200	1500	1450	1300
Vmn1r94	940	644	2429	198	150	249	500	2200	1200	850
Vmn1r95	1086	646	1977	149	345	200	1000	2200	1700	951
Vmn2r-ps11	698	492	2033	247	249	296	1550	1800	1200	950
Vmn2r-ps129	447	346	1832	393	196	98	350	2000	1400	750
Vmn2r-ps159	1051	546	2466	444	346	348	2150	3701	2300	1500
Vmn2r-ps54	1023	697	1930	397	397	250	1049	1600	1152	850
Vmn2r-ps60	597	348	1094	545	150	149	550	1600	900	1000
Vmn2r1	595	342	1533	290	99	150	1000	1500	1150	900
Vmn2r10	444	249	1239	198	98	149	1050	1750	1450	950
Vmn2r100	446	150	1685	348	293	49	400	1800	1000	550
Vmn2r101	890	545	1041	199	249	296	1050	2250	1250	750
Vmn2r102	1225	696	3804	547	199	199	1999	4902	2448	1550
Vmn2r103	598	100	1084	49	146	50	800	1950	1200	1250
Vmn2r104	547	592	1626	99	199	446	650	2250	1450	1350
Vmn2r105	645	200	1625	49	250	299	300	1650	900	550
Vmn2r106	392	345	1287	100	97	50	550	2099	1000	1300
Vmn2r107	347	447	1432	99	47	47	400	1749	1300	1150
Vmn2r108	597	343	1392	100	50	149	950	2100	1050	850
Vmn2r109	497	293	1382	249	246	100	750	1950	1050	650
Vmn2r11	595	447	1735	195	189	196	1150	1450	1050	1000
Vmn2r110	449	198	1629	98	196	197	750	1950	1050	650
Vmn2r111	836	349	1680	50	82	48	1000	1949	1500	1401
Vmn2r112	695	446	1737	298	100	99	1000	1900	1150	1350
Vmn2r113	431	396	2075	296	99	196	1100	1950	1300	1000
Vmn2r114	1339	543	2278	199	246	398	1500	2799	1700	1200
Vmn2r115	990	545	2772	248	396	243	1153	3355	2100	1150
Vmn2r116	395	443	1588	496	50	49	1300	1703	1300	1000
Vmn2r117	991	443	2226	445	399	245	1603	2802	2251	1804
Vmn2r118	543	691	1887	248	99	348	1150	1450	1451	700
Vmn2r12	447	343	1392	99	296	249	1000	1846	800	850
Vmn2r120	743	347	1677	198	100	199	1150	1450	1550	950
Vmn2r121	295	398	990	0	47	393	800	1751	1200	901
Vmn2r122	694	200	1838	200	97	294	1250	2300	1500	1550
Vmn2r123	1051	546	2466	492	346	348	2150	3751	2250	1500
Vmn2r13	494	297	1237	446	200	150	500	1650	600	750
Vmn2r14	732	496	1280	348	349	200	400	1800	1000	1100
Vmn2r15	743	249	1536	150	197	199	1050	1750	1600	550
Vmn2r16	693	297	1831	248	99	244	1400	1550	1150	1550
Vmn2r17	592	396	1335	249	298	146	850	1550	1000	950
Vmn2r18	495	250	1688	349	294	0	1300	1700	1750	1350
Vmn2r19	540	398	1542	149	248	148	1400	1750	1150	1100
Vmn2r2	935	398	1891	246	198	198	1300	1450	1500	1400
Vmn2r20	645	294	1687	150	147	299	500	1300	1050	800
Vmn2r21	590	148	1775	344	148	197	900	2200	1150	850
Vmn2r22	496	347	1139	98	49	50	950	1800	1500	900
Vmn2r23	1166	396	1539	50	97	291	1300	2100	1300	1250
Vmn2r24	686	446	1437	194	50	141	900	1200	1450	450
Vmn2r25	697	150	993	248	149	147	1150	1500	1351	500
Vmn2r26	491	496	2133	249	247	196	1100	1850	1300	1000
Vmn2r27	642	246	1830	349	100	197	1050	1799	1400	1000
Vmn2r28	545	447	1331	245	99	145	500	2000	1250	900
Vmn2r29	989	1083	3571	939	1134	594	5553	5842	6251	7998
Vmn2r3	442	99	1334	390	98	98	950	1348	1550	1250
Vmn2r30	247	349	844	248	100	49	650	1401	1200	250
Vmn2r31	345	99	1429	0	49	248	601	1800	900	600
Vmn2r32	648	495	1086	148	148	195	550	1500	1250	900
Vmn2r33	545	99	1433	149	99	0	600	1400	1000	1050
Vmn2r34	738	198	1088	246	49	198	750	1350	650	650
Vmn2r35	695	99	1686	199	99	200	700	1650	950	900
Vmn2r36	594	199	843	100	150	100	900	1100	900	300
Vmn2r37	496	447	1288	50	248	0	600	950	1000	850
Vmn2r38	692	298	1726	248	50	0	450	1500	850	1000
Vmn2r39	381	245	1582	148	50	50	750	1900	850	800
Vmn2r4	546	299	1689	247	344	148	400	2450	1200	800
Vmn2r40	691	298	1235	399	99	50	800	1250	1100	750
Vmn2r41	632	197	895	199	0	246	250	1550	1000	450
Vmn2r42	598	594	1686	98	98	99	1100	1150	1150	450
Vmn2r43	197	396	1085	149	148	100	750	1500	1050	500
Vmn2r44	594	399	1194	497	0	149	700	1699	900	1150
Vmn2r45	992	248	1531	98	99	244	950	1450	1000	800
Vmn2r46	495	197	1037	395	247	0	700	1850	300	900
Vmn2r47	649	249	1683	149	50	148	650	1750	800	500
Vmn2r48	398	396	1238	149	246	99	500	2200	950	550
Vmn2r49	695	395	1630	298	148	100	500	1650	1150	550
Vmn2r5	747	466	1539	245	149	245	500	1550	1400	750
Vmn2r50	647	299	1185	98	150	297	750	1600	1250	850
Vmn2r51	496	498	1220	297	0	147	1050	1700	850	700
Vmn2r52	397	298	1772	196	50	199	550	1600	850	950
Vmn2r53	447	636	1441	197	199	99	1400	1500	850	900
Vmn2r54	642	695	1822	245	198	298	1000	1447	1249	700
Vmn2r55	691	543	1530	248	394	199	800	1550	1300	1100
Vmn2r56	741	446	1288	248	347	100	1100	1900	1700	900
Vmn2r57	497	398	1587	297	197	300	1150	2050	750	1050
Vmn2r58	739	297	1434	291	149	197	1050	1250	1150	700
Vmn2r59	346	198	1240	98	50	100	700	1250	1450	650
Vmn2r6	681	350	1479	249	143	392	900	1900	950	850
Vmn2r60	787	298	1439	50	199	100	750	2300	600	600
Vmn2r61	347	348	1479	147	0	96	900	2100	800	700
Vmn2r62	888	840	1589	199	296	98	799	1700	1150	800
Vmn2r63	596	245	1333	198	299	293	1000	1650	1150	1050
Vmn2r65	494	345	1829	197	147	349	1000	1550	1200	1400
Vmn2r66	445	149	839	392	297	49	1250	1800	1099	550
Vmn2r67	198	247	1539	142	47	50	700	1950	1100	900
Vmn2r68-ps	589	347	1039	49	98	199	950	1751	1250	1100
Vmn2r69	392	243	1485	244	198	297	600	1900	1700	1100
Vmn2r7	439	345	1286	345	49	190	900	1902	1351	1050
