Gene ID	CV-H3K9ac_F1.sort.bam	CV-H3K9ac_F2.sort.bam	CV-H3K9ac_F4.sort.bam	CV-H3K9ac_F5.sort.bam	CV-H3K9ac_F6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Plcd4	2858	2838	1296	1496	948	1750	2150	2950	2000
Plce1	2096	1697	1050	948	949	1300	2350	1849	1750
Plcg1	4473	5733	6685	5647	2442	18100	16650	14949	22851
Plcg2	3447	4740	3283	3045	1496	10150	8450	8450	11150
Plch1	2741	1592	945	798	595	2300	2350	2750	2650
Plch2	2930	3084	1995	1948	1291	3300	3700	2400	3000
Plcl1	2341	2395	1846	1100	1049	3300	3451	3400	4400
Plcl2	5279	10339	8340	10684	2300	28351	26502	25950	30652
Plcxd1	2343	2998	1794	1548	1249	2697	2750	3052	3850
Plcxd2	4488	5841	4330	5684	1347	16599	16251	14999	20753
Plcxd3	2028	1600	1395	943	700	1600	1850	1700	1350
Plcz1	2686	1896	1549	999	545	1500	2050	1750	1450
Pld1	4087	3586	3941	3282	1298	9500	7649	8400	9650
Pld2	3671	4990	3643	4386	1147	12900	12400	10852	18806
Pld3	4632	4786	3945	5240	1794	11700	13700	12750	17850
Pld4	2832	2197	1597	1200	995	2250	1950	1600	2050
Pld5	1683	2128	1935	1049	400	2050	1701	1850	2300
Pld6	3734	2791	1748	2493	1892	3250	2700	4400	4800
Pldi	1898	2691	1791	600	897	2300	1600	1700	1950
Pldn	5436	6593	5388	6836	2147	21600	27800	24150	32852
Plec	3146	4084	4076	3393	1646	9548	9650	10851	14200
Plek	3559	2740	1491	898	898	2350	2395	2500	1450
Plek2	3942	3897	3687	3586	1345	10800	12200	14202	17900
Plekha1	5167	6878	6686	7940	2346	26849	32848	27300	41050
Plekha2	6917	12919	10679	11931	3698	31717	25214	31064	34171
Plekha3	5089	4547	4897	6097	1494	16501	14903	14801	20250
Plekha4	5329	6038	6735	5890	2344	21049	27852	22350	37052
Plekha5	7141	9135	8885	11875	2446	25997	28753	23053	31950
Plekha6	3591	3242	2347	2295	1947	6500	6002	6849	8600
Plekha7	1845	2338	1000	1394	1300	2850	2700	2050	3550
Plekha8	5091	7034	8273	7393	1896	23306	26000	24850	33109
Plekhb1	2790	2391	1446	1249	1335	2449	3100	2901	4150
Plekhb2	6990	9219	8789	10430	3043	27700	33650	32252	46948
Plekhf1	2740	3544	2742	2049	1349	8800	9750	8050	12900
Plekhf2	9879	15173	16032	16328	4246	47148	56851	47596	63543
Plekhg1	4014	3944	3390	2544	1495	5247	5847	5245	7300
Plekhg2	6333	7089	6776	6683	2092	23700	28100	23100	37698
Plekhg3	5729	8532	6689	8239	1892	20900	23401	19850	30048
Plekhg4	2736	2987	2448	1449	1146	3050	2301	2500	2350
Plekhg5	3375	3444	1749	1647	1198	2350	2450	2100	2800
Plekhg6	3785	5783	5538	4537	1244	16750	18401	15800	21150
Plekhh1	7566	10880	11633	11693	3374	28850	35750	30200	42351
Plekhh2	2291	2247	1643	647	734	2800	2700	2450	3500
Plekhh3	5777	8876	9939	7985	3136	32151	38250	34901	44050
Plekhj1	8018	12929	12920	14778	3994	45195	55448	46498	64496
Plekhm1	4232	7937	6786	6531	2142	20203	19400	18550	24850
Plekhm2	4141	5286	4046	4990	1248	12898	12748	12298	17400
Plekhm3	2843	2947	2388	1492	1147	6850	6553	7700	9900
Plekhn1	3979	4383	2692	2685	1547	6700	5900	7800	9001
Plekho1	2693	3192	2100	1398	1048	3600	3500	3900	3850
Plekho2	2787	2587	2838	1686	1048	4550	5748	4951	6250
Plg	2941	1444	1650	1197	1000	1600	2100	1400	1852
Plin1	2456	2050	1500	1243	1099	2250	2750	2400	3200
Plin2	4988	4245	4490	6029	1545	11000	14150	12250	15450
Plin3	5777	7131	7234	7281	2442	24950	29650	32647	36451
Plin4	2244	2496	2332	1348	1048	2602	3001	2850	3450
Plin5	2746	3175	1749	1347	1392	2950	3050	2800	2700
Plk1	5486	7323	6375	7084	2097	19051	18552	19250	22552
Plk1s1	2971	3096	2298	2198	1346	10401	8350	7600	10700
Plk2	3294	4040	3148	3192	1498	11899	11200	13150	18854
Plk3	5939	8423	9131	10624	2348	23700	32700	26350	39306
Plk4	4238	6241	5442	5294	1596	20250	21750	19650	25300
Plk5	3146	3292	3190	1686	1345	4100	2750	3750	4801
Pllp	3340	3842	2000	2893	1245	6150	6050	4650	6550
Pln	1847	1547	1093	745	400	1200	1500	1050	1000
Plod1	3061	3542	2491	2090	648	6900	5450	5650	9050
Plod2	2344	2497	1449	850	1094	2800	2700	2746	3696
Plod3	5537	6739	6736	7793	1797	20298	20902	18250	29301
Plp1	1145	947	649	400	399	1051	1697	850	1400
Plp2	1693	2593	2296	2392	993	5500	4950	4750	6553
Plrg1	4440	4185	4637	4144	1389	12800	16550	12947	21351
Pls1	6335	8187	7138	8189	1996	28101	25950	27649	41203
Pls3	1795	1541	941	1391	400	2750	2700	2650	3450
Plscr1	6032	7132	5988	5934	1445	30850	52249	35600	41500
Plscr2	2437	2139	1949	650	948	2752	4001	3847	4148
Plscr3	4340	5777	5385	5137	2146	16200	18499	20700	24751
Plscr4	2692	2796	1697	1000	998	5394	5750	5700	6250
Plscr5	2293	1748	997	1143	898	1700	1951	1799	1600
Pltp	2640	2391	2044	1147	700	3200	3950	2700	3300
Plvap	2441	1892	1349	1296	1097	2150	2450	1950	2450
Plxdc1	3834	3741	2895	2296	1047	8100	6800	7850	12250
Plxdc2	2195	2198	998	1494	700	1100	1650	1450	1200
Plxna1	4512	5645	6888	5440	1996	15450	16400	17049	19001
Plxna2	4286	6241	6582	5795	2991	17400	21650	21900	27350
Plxna3	1591	1794	1698	1144	896	5351	5650	5250	5398
Plxna4	3034	2544	1646	1049	896	2601	2150	2000	2850
Plxnb1	3719	3442	3045	2923	1795	8398	7300	7752	10250
Plxnb2	6671	9836	9420	7930	2496	30450	38000	30750	37248
Plxnb3	1747	1498	699	697	500	1050	900	700	1250
Plxnc1	2686	2193	2696	1438	997	2749	2750	2350	2400
Plxnd1	3346	3660	2797	2897	1247	5950	6150	6852	10201
Pm20d1	2692	3491	2445	1700	1396	6601	5750	6952	9449
Pm20d2	2895	3299	3244	3287	1399	9200	9600	8351	10297
Pmaip1	7429	9470	9173	8182	3088	37198	60549	42998	58150
Pmch	1749	1044	1198	696	1000	1600	2050	1850	1250
Pmel	3808	5438	4583	4835	1234	16499	17450	13950	23951
Pmepa1	5783	8331	7689	8728	1747	11598	14704	14500	21551
Pmf1	5143	6578	4994	6784	2393	17005	20149	19751	26450
Pmfbp1	2401	1451	1000	550	500	1050	2200	1152	1045
Pml	3739	6838	4982	4437	1549	19049	17652	20550	27300
Pmm1	2942	3735	2941	3049	1448	6600	6700	7953	8250
Pmm2	11365	16014	14120	15312	4348	50248	63749	52254	62702
Pmp2	2191	2546	1348	995	702	800	1600	1450	1750
Pmp22	3589	6687	8241	6188	1595	32649	53500	37300	46651
Pmpca	5337	8339	7641	9520	2345	28201	30900	29000	42000
Pmpcb	3931	5469	3695	3335	1697	11650	13700	9800	19251
Pms1	4485	5639	4841	4488	1199	17602	21950	16251	22400
Pms2	4687	5643	4990	4187	1547	18997	18601	17850	25751
Pmvk	4489	4987	3491	3688	1200	17499	17299	17105	27951
Pnck	1599	1563	1598	1347	850	2500	1499	2350	2450
Pnkd	4334	5343	5031	5385	2294	17354	17048	18200	23699
Pnkp	4341	5490	3840	4340	1743	16150	13951	16650	22649
Pnldc1	1898	1747	1230	1147	730	2455	2250	2450	2050
Pnlip	2381	1644	1397	1446	796	1000	1550	1500	999
Pnliprp1	2285	2192	1644	1197	849	1900	2500	1800	3202
Pnliprp2	2667	2790	2192	1100	950	4600	6400	3700	5500
Pnma1	2838	3138	1948	1290	1445	2750	3100	2550	3351
Pnma2	2393	2050	1697	1399	500	2050	1200	1650	1200
Pnma3	997	1149	743	699	548	1050	1248	900	600
Pnma5	1684	997	799	645	497	1200	750	1100	1050
Pnmal1	1845	2543	1296	1050	881	1401	1850	2100	2100
Pnmal2	2482	2748	1896	1400	996	2550	2550	3000	2650
Pnmt	3037	2895	2395	1842	1193	3300	2901	3000	4150
Pnn	5722	7536	7935	6785	1792	23894	27000	24100	29650
Pno1	6128	5733	5589	4936	2148	24401	26099	22750	33450
Pnoc	1343	2442	1448	1248	898	1350	2550	1700	1650
Pnp	5780	5335	4591	4932	1688	15601	16400	18100	23951
Pnp2	3934	6881	4088	5078	2390	16703	14301	16151	24751
Pnpla1	2792	2896	1797	1344	1096	2400	2650	2850	2750
Pnpla2	4330	6830	6287	6382	1796	18750	18900	17400	25000
Pnpla3	2393	2791	1247	1046	847	1950	2501	2300	2350
Pnpla5	2243	2493	1596	1243	1132	1950	2000	1450	1850
Pnpla6	4831	5827	5442	4439	1641	20050	20201	18650	21750
Pnpla7	5740	5932	5179	6077	2092	17300	17550	17000	24849
Pnpla8	4637	5332	7889	6370	2195	18351	25700	18750	22851
Pnpo	5326	7335	6272	7438	2147	18250	19896	18152	25750
Pnpt1	3535	4679	3451	3543	1247	13700	14948	11551	18201
Pnrc1	12175	16214	16972	15507	3971	45099	61649	41844	59399
Pnrc2	4985	7983	7095	9031	2345	29050	29652	28799	39352
Poc1a	4180	4687	4436	4336	1798	16351	14756	16301	23156
Poc1b	6276	9665	9566	10165	2683	27701	30950	29450	36702
Poc5	4339	4841	2944	2894	1838	15651	18650	17050	21550
Podn	2741	3848	3242	2583	1595	12550	9250	12350	13400
Podnl1	2795	2897	2248	1597	1293	2600	2200	1900	1900
Podxl	2896	2592	1844	1895	948	3200	2300	3850	3450
Podxl2	2299	2740	1498	1494	799	2050	1900	2150	1850
Pof1b	2091	2346	2540	2341	645	12150	15348	14200	19451
Pofut1	10243	12479	13083	14513	4242	43398	44850	41401	54002
Pofut2	4038	5782	5240	6479	2042	15450	16150	14500	17649
Pogk	3483	3740	3090	2697	1047	7350	8850	7699	13651
Poglut1	4296	3346	2448	2790	850	7500	7750	7150	10301
Pogz	5023	4332	4426	5126	1783	16622	17023	17141	22831
Pola1	1645	1892	1839	1244	750	5800	5649	5600	5450
Pola2	4437	3194	3391	4477	1798	10700	11550	10800	14650
Polb	4230	5789	5384	4399	1794	16103	15152	14502	21349
Pold1	2742	3596	2987	2447	1637	6100	5549	6350	8050
Pold2	3293	3687	2990	2197	1499	5253	6102	5403	6299
Pold3	4936	5436	5383	6941	1999	15549	16649	15851	21999
Pold4	4440	5144	3990	3786	1897	10500	11300	12550	15950
Poldip2	5669	7237	7483	7287	2695	23448	29349	24350	36452
Poldip3	8110	9329	10279	10188	3047	40799	57098	43100	63950
Pole	3739	4943	4024	4241	1443	11850	13200	12750	15751
Pole2	3135	2996	2246	2888	949	5650	7301	6300	9956
Pole3	3843	4140	3696	3882	2037	11850	11350	10701	17750
Pole4	4086	3344	3494	3949	1895	9000	11599	10350	14151
Polg	3637	6347	6035	6537	2699	14899	17700	15201	22399
Polg2	4922	7385	6738	6528	1798	29103	30903	28953	44649
Polh	4439	5983	5540	5285	1700	20200	20400	19100	25300
Poli	4551	4286	4246	5042	1493	14399	21201	17208	18601
Polk	7095	11373	10389	10128	2595	36100	44553	32351	48450
Poll	3425	3744	2692	3446	1241	9000	8850	9851	13154
Polm	4381	5393	4144	4239	1840	13499	11900	12498	16700
Poln	4742	5185	3441	3641	1148	14900	16800	14901	23350
Polq	2488	3196	1644	1696	1348	6900	6551	6353	8300
Polr1a	4281	5139	4742	5283	1483	23851	27550	20399	31100
Polr1b	3991	3598	3548	1893	1243	7050	7948	8747	8950
Polr1c	7071	9782	7477	9880	2297	30549	34251	28450	37100
Polr1d	6042	11413	9379	9040	2694	31998	36850	31653	38901
Polr1e	3190	2992	1897	2543	1050	6001	5850	5550	8500
Polr2a	5165	7631	6280	6826	2844	29448	30252	30400	41247
Polr2b	4344	6786	5143	6030	2178	19850	20953	18600	25600
Polr2c	4722	6180	6038	6195	2589	18752	19950	16900	25000
Polr2d	4927	4677	4444	3196	1845	16802	16296	16750	22650
Polr2e	3591	5140	3895	3448	1698	12450	11650	10800	15300
Polr2f	4081	5492	4541	5085	2090	13449	15250	12502	15550
Polr2g	3144	3192	2347	2044	1548	8450	7897	9000	12899
Polr2h	6521	8980	9890	9179	3241	32253	39104	29947	41446
Polr2i	4488	6181	5093	5444	1996	13300	14550	13300	16200
Polr2j	4383	5935	4635	4391	1635	17550	18800	14751	22250
Polr2k	3242	3539	3490	2687	948	12549	12050	11049	16450
Polr2l	4286	5845	6133	5790	2096	19350	19601	18349	30050
Polr2m	9381	14146	15322	17025	3789	37249	54348	41400	50200
Polr3a	3984	5041	3644	4094	1348	10752	13045	12250	14901
Polr3b	4279	3896	2942	3092	1394	13750	13900	12151	19400
Polr3c	5079	7792	4491	4691	1743	22049	23601	20401	28901
Polr3d	5490	5945	5387	6780	2391	17350	22149	17750	23800
Polr3e	4986	5831	5943	6545	1847	17500	20699	17055	21399
Polr3f	4236	4738	3442	2942	1269	15151	14100	13700	18800
Polr3g	3684	4894	4339	4493	1400	14950	14499	14050	17451
Polr3gl	3387	4483	3493	3838	1645	10300	10200	10199	13900
Polr3h	3031	2898	1998	3095	797	4850	5500	6050	6150
Polr3k	4288	3988	4085	4640	1693	13149	13650	15500	18698
Polrmt	3840	3443	2097	2433	1196	8600	8299	8150	12250
Pom121	7369	8223	9475	11289	2344	29654	34848	28652	39504
Pom121l12	1845	1735	847	998	1148	900	1450	1300	950
Pom121l2	3091	1795	1494	896	1049	1600	2199	2600	2100
Pomc	1996	2433	1198	700	799	1250	1800	1450	750
Pomgnt1	5076	6179	5245	6040	1840	16100	16700	16651	23149
Pomp	4745	6975	6096	7137	2097	22801	22650	20300	31450
Pomt1	5632	4986	5341	5439	1281	20501	21646	21500	29699
Pomt2	3994	5190	4889	4642	1495	14000	14200	12399	15750
Pon1	2188	2291	1743	1497	1090	1300	1600	2150	1247
Pon2	5341	7588	5991	6985	1694	18203	23055	17252	24702
Pon3	3795	3737	2445	2298	698	7400	6700	9000	9501
Pop1	3789	5043	3240	3443	1200	11250	13150	11250	16200
Pop4	2793	4089	3685	3096	1045	15050	13500	13650	21251
Pop5	3141	2795	2340	2444	1587	7650	5750	5850	12000
Pop7	6033	7830	7531	9431	2591	23650	28802	26999	37500
Popdc2	1489	1943	1649	949	796	2300	2402	2500	3000
Popdc3	2092	2034	1349	994	550	1350	1647	1650	1150
Por	4041	5734	7785	6537	2640	19401	26752	20800	27801
Porcn	1298	1400	1149	743	797	3153	2950	2450	3550
Postn	2141	1896	1345	550	745	1300	1350	1600	1500
Pot1a	4032	3439	2793	2440	1644	11299	12900	9250	15800
Pot1b	2993	2549	2496	1697	846	7601	8201	7547	12001
Poteg	1645	1748	1399	649	697	1252	1850	1400	850
Pou1f1	1591	1048	1199	450	499	750	1450	1100	1450
Pou2af1	3185	1847	1350	1500	851	2051	2699	2700	2700
Pou2f1	8988	13227	11580	14187	3145	41150	39254	39208	52355
Pou2f2	3036	2937	2099	1239	1299	2400	2300	2800	2850
Pou2f3	2594	2297	2099	1149	1593	4200	3150	3299	3250
Pou3f1	2342	3094	1997	1648	1196	3750	3450	3350	4199
Pou3f2	2647	2992	1996	1445	884	1700	2249	2550	3800
Pou3f3	2497	1794	1446	1448	1544	1250	1649	1601	1900
Pou3f4	1045	846	395	400	199	550	700	600	600
Pou4f1	2648	2947	2244	1300	847	2602	3400	3599	5250
Pou4f2	1895	2249	1549	1048	778	1200	1453	1050	650
Pou4f3	2195	2691	2046	1196	399	950	1801	1500	1350
Pou5f1	2389	2694	1349	1845	1149	2649	3150	3100	2450
Pou5f2	2195	2246	997	897	603	700	2150	1350	1600
Pou6f1	2782	2782	1698	1498	1443	2050	2050	1950	2050
Pou6f2	2195	1748	997	649	548	1250	1850	1600	1000
Ppa1	3926	5792	7375	6240	1994	19248	21646	16900	24305
Ppa2	4640	7441	5671	7189	1895	16251	17402	16798	20252
Ppan	3852	6742	4846	5333	1996	15399	23050	16200	21251
Ppap2a	3791	4394	4243	3191	2193	13499	13599	14300	16908
Ppap2b	4989	6982	5185	5894	2044	15948	18154	16351	21201
Ppap2c	9731	16023	16615	18121	4683	41151	52950	43801	53652
Ppapdc1a	1396	2095	1445	500	850	1700	1800	2400	2150
Ppapdc1b	5888	7374	4991	6387	2000	20050	20250	19850	27000
Ppapdc2	5288	5777	7669	6470	2247	17000	19349	19800	24045
Ppapdc3	2445	2493	2094	746	1395	2500	3149	3500	4050
Ppara	6669	10514	11879	11387	3889	32400	41850	34399	40348
Ppard	8491	12427	12472	11478	3336	28851	29190	27351	40102
Pparg	4631	5283	4839	4890	2196	15550	13949	14250	19097
Ppargc1a	4225	4630	4336	3840	1498	20274	27718	20701	25449
Ppargc1b	6779	8874	8734	8786	3545	25904	21052	19999	29699
Ppat	2936	3992	3196	3490	1198	8500	9150	8049	9100
Ppbp	1693	1748	1048	949	600	1550	2398	1650	1800
Ppcdc	3180	3387	2499	3096	1646	7301	9202	9102	9401
Ppcs	5719	6778	5781	5842	2390	23500	26950	21700	29750
Ppdpf	5082	7087	6988	6600	2146	20450	19250	19101	24300
Ppef1	1499	997	600	448	248	600	1050	950	700
Ppef2	2896	3290	1743	898	1397	2250	3151	2548	1850
Ppfia1	4432	6833	7593	8033	2047	21452	26350	22200	30303
Ppfia2	2240	1840	846	899	636	1300	1500	1350	1400
Ppfia3	3289	4246	3646	2929	1199	6798	5550	6801	8901
Ppfia4	1894	2547	2097	1395	1048	3050	2900	3250	2400
Ppfibp1	5584	7389	7831	8240	1984	19801	21351	15050	25500
Ppfibp2	3329	4145	3043	1897	1848	7699	7850	6350	10354
Pphln1	5657	8079	7136	7030	1748	26499	27198	23999	33400
Ppia	6180	7289	9384	11232	2632	27149	37448	25800	35250
Ppib	3983	5742	3694	5192	1885	14904	16500	15300	18000
Ppic	2190	2443	1841	1199	950	2550	2900	2350	2200
Ppid	4776	7527	6486	6140	1944	20150	22750	21600	25600
Ppie	3245	3435	3195	2595	1596	9700	10200	8051	12848
Ppif	4229	5831	4591	5439	1736	12550	13950	13451	18748
Ppifos	2989	2092	1844	1696	1288	2450	3050	3451	3050
Ppig	5432	8226	6873	6936	2300	30648	37501	29450	46850
Ppih	3798	3889	2794	2883	1198	10000	9801	8150	14100
Ppil1	4722	5992	5182	5785	2199	19450	17651	18600	25851
Ppil2	3618	4939	4495	5317	1688	13850	15099	15099	21150
Ppil3	4730	6183	4185	4839	1639	15050	14900	14650	18300
Ppil4	4833	6421	6731	5046	2099	23104	30204	23600	36260
Ppil6	4691	6628	6090	5779	2248	17850	21001	16901	21645
Ppip5k1	2492	2094	1995	1296	1096	3350	3598	3550	4500
Ppip5k2	5179	6780	6443	6233	1799	28947	33747	27749	39846
Ppl	3218	3398	3093	2947	1240	8100	7100	7450	10400
Ppm1a	7489	10986	15284	14186	3945	31000	42751	31652	43401
Ppm1b	9867	16425	15815	15218	4834	50802	68599	52401	76150
Ppm1d	4568	6638	4025	5186	1794	20300	19601	19000	25500
Ppm1e	2395	2345	1595	1199	1248	4050	3851	4100	4850
Ppm1f	2694	3342	2741	1700	1349	6150	5951	6100	9201
Ppm1g	4235	5589	5192	6482	2246	19048	21444	18851	25805
Ppm1h	6985	10631	11108	12920	4146	32047	27602	28847	35100
Ppm1j	3932	4330	3340	2692	1646	9650	13300	7750	13950
Ppm1k	4237	3587	2146	2938	1296	12200	11300	11900	16950
Ppm1l	5884	6036	6944	8730	2487	27150	32056	26750	39100
Ppm1m	2743	3344	1842	2796	1464	4250	4400	4698	6052
Ppm1n	2943	2544	2449	1742	1297	3650	3100	2350	3450
Ppme1	3442	3779	3096	3594	1699	10900	13700	13751	18346
Ppox	3790	4637	4746	5091	1829	17250	17350	18250	22801
Ppp1ca	5482	8190	7685	9235	3138	27750	23500	22654	32650
Ppp1cb	8669	14676	11785	11330	2794	44853	54448	43599	61045
Ppp1cc	7073	10089	10780	11623	3296	35901	37051	32451	41647
Ppp1r10	14372	22958	21735	21952	4490	112099	154502	118154	155002
Ppp1r11	3634	5338	4030	3684	1247	10400	12700	11249	14803
Ppp1r12a	11469	21243	22201	20607	5735	75098	101453	84583	112101
Ppp1r12b	3995	4686	3540	3496	1995	10450	9650	9900	14050
Ppp1r12c	5402	7089	6326	5935	1647	18054	20551	16451	23850
Ppp1r13b	4533	6760	6497	7175	2259	19849	22500	18801	30450
Ppp1r13l	4921	5194	4132	5686	1648	18304	19300	17650	31599
Ppp1r14a	3034	3144	2699	2343	1800	5100	5700	4450	6649
Ppp1r14b	6314	8784	10756	10833	2928	26249	32003	25906	33948
Ppp1r14c	2877	1499	1898	998	999	3350	2350	2600	2750
Ppp1r14d	7383	9482	5830	8907	3142	20450	17050	22650	30850
Ppp1r15a	5329	5986	6735	5790	2394	21199	27902	22400	37152
Ppp1r15b	14348	24704	27210	25047	5840	86900	128500	98246	110750
Ppp1r16a	3497	4290	4395	3794	1193	12900	14049	13252	18801
Ppp1r16b	3048	3495	3243	2789	1800	4000	3900	4950	5051
Ppp1r17	1937	1546	1298	742	499	1400	1700	1751	1750
Ppp1r18	3568	4184	2247	2636	1550	8800	7000	8850	10100
Ppp1r1a	2242	2998	2146	1799	739	2300	2800	2250	2649
Ppp1r1b	9036	17663	16463	18021	5039	42948	39948	43800	36850
Ppp1r1c	1991	1498	796	598	646	1500	2000	1300	2000
Ppp1r2	4985	8038	6869	6836	2148	26000	29201	23851	35850
Ppp1r2-ps3	2391	1893	648	900	745	1450	2700	2151	1199
Ppp1r2-ps7	996	695	298	350	250	300	1400	550	350
Ppp1r2-ps9	1349	650	399	449	348	450	550	300	200
Ppp1r26	2798	4045	2548	2895	1348	6550	5300	5701	8400
Ppp1r27	5127	6519	6440	7288	2384	17546	18397	20346	22846
Ppp1r32	2395	2491	2198	1394	993	2500	2300	2950	2500
Ppp1r35	4326	5234	4190	4691	1647	15949	15600	14199	23702
Ppp1r36	2290	1746	1091	997	839	1850	2453	2450	2400
Ppp1r37	6231	10337	11375	9580	3091	40199	44756	41703	59803
Ppp1r3a	2249	996	698	499	547	700	1400	1300	1050
Ppp1r3b	3396	3792	2997	3096	1347	7401	6450	6400	8899
Ppp1r3c	2638	1896	1447	1297	547	2750	2700	2549	2600
Ppp1r3d	2645	2848	2644	1848	695	3449	3701	2650	4296
Ppp1r3e	4338	5989	5884	5689	2047	17550	15800	16350	20751
Ppp1r3f	2835	3596	3648	3145	1400	9500	9600	8648	11751
Ppp1r3g	2749	2592	2349	1847	1147	3600	3800	4100	5050
Ppp1r42	2095	2246	1645	1094	548	2450	3100	2900	2700
Ppp1r7	3895	5392	5692	4488	1747	16801	15650	15700	21250
Ppp1r8	3089	4246	3238	3046	1144	13599	13800	10450	19045
Ppp1r9a	4893	5237	5544	5396	1994	14100	14850	13900	15499
Ppp1r9b	4012	6481	7445	4845	2543	21849	19349	19649	25995
Ppp2ca	12424	18916	19205	21022	5340	59303	81700	58600	86300
Ppp2cb	5544	7582	7785	7038	2048	20047	24506	19351	25802
Ppp2r1a	5431	7836	6336	8185	2285	27000	33600	27496	39450
Ppp2r1b	2997	3137	2489	3046	1199	7350	8000	6549	9600
Ppp2r2a	6066	7186	7728	9567	2344	24048	24199	23502	28251
Ppp2r2b	2046	1698	848	750	945	1650	2000	2100	1050
Ppp2r2c	1595	2791	1700	1095	1143	2400	2400	1650	1550
Ppp2r2d	7336	12325	12577	12712	3146	34553	42148	36099	49750
Ppp2r3a	4538	5491	4945	4989	1792	15850	18301	17900	21401
Ppp2r3c	5723	8307	6482	7587	1845	30801	38200	30300	46352
Ppp2r3d	2341	2343	1250	942	698	2450	3100	2350	1446
Ppp2r4	7431	12075	10479	10880	3697	35598	44450	39002	50899
Ppp2r5a	9674	17126	17162	17300	4547	58447	69997	57051	75649
Ppp2r5b	5075	6585	6985	5938	1643	17600	19150	18900	25150
Ppp2r5c	5852	8435	9938	7838	2496	24399	30000	26949	38055
Ppp2r5d	4941	6686	5733	4798	2242	16494	16750	19451	22900
Ppp2r5e	8076	12325	12523	12775	3296	39896	43451	38399	50297
Ppp3ca	7623	11634	10783	11566	3698	39796	36354	35749	48399
Ppp3cb	5635	8627	7489	8240	2542	27300	29898	23250	35000
Ppp3cc	2497	4141	3243	3037	1598	9148	7700	7000	10500
Ppp3r1	5728	8792	9435	7534	2443	29300	31949	27750	37953
Ppp3r2	2394	2142	1193	1141	946	1100	2000	1600	1700
Ppp4c	6987	9633	10080	11142	3043	33551	42101	33899	50149
Ppp4r1	8324	15705	15728	15669	3000	42840	47944	41387	56289
Ppp4r1l-ps	5690	8081	7433	7583	2194	22552	27801	21300	31899
Ppp4r2	5377	6337	6241	4893	1796	16003	19051	14498	23398
Ppp4r4	2238	3693	2950	2997	1247	5400	5051	5799	8900
Ppp5c	5480	6476	5193	6483	2092	14901	19150	16900	20550
Ppp6c	6521	7169	7140	7137	1995	25900	31750	25500	35350
Ppp6r1	6880	10324	9083	9928	2745	34049	36401	32404	41449
Ppp6r2	5346	8827	8038	9535	2995	21955	25401	20554	30642
Ppp6r3	5792	9724	8383	8678	2595	29048	36351	29800	41198
Pppde1	5354	5290	7239	7191	1847	19553	22800	22650	27300
Pppde2	5434	8272	6341	7538	2296	19699	23600	22101	28549
Pprc1	3892	5780	5191	5737	1747	13646	18398	15050	19649
Ppt1	2946	2443	2593	1900	1375	5700	5800	6699	7899
Ppt2	5635	6674	4589	5477	1588	18950	17055	15250	22300
Pptc7	7540	11380	10888	12521	3829	26753	30151	28100	30904
Ppwd1	4183	6280	4878	4737	1497	23605	24551	22808	29900
Ppy	3147	3191	1449	1594	1247	3350	2800	3600	3250
Ppyr1	2593	2487	1497	1599	1292	2000	1850	1750	2050
Pqbp1	2688	3189	2897	2578	1333	11051	13900	11100	15150
Pqlc1	4531	4340	4832	3744	1737	10800	14251	11000	17348
Pqlc2	6032	8223	8583	9541	1887	27946	27599	26955	35251
Pqlc3	3389	3996	2447	2394	1396	4400	5500	4752	4850
Praf2	1397	1735	1559	1196	1124	2500	3350	3750	6050
Pram1	2096	2546	1696	1346	1201	2450	2100	2100	2351
Prame	693	749	897	199	200	500	850	550	700
Pramef12	2685	2593	1342	1297	597	1700	2450	1600	1650
Pramef17	2031	1933	898	997	893	1050	2100	1400	1100
Pramef6	2139	1795	1197	1100	996	951	1750	1450	650
Pramef8	3736	4036	3698	2147	1344	15048	19351	14252	22951
Pramel1	1993	2194	848	599	888	1250	1550	1400	1450
Pramel3	1746	1446	695	445	732	500	1400	850	500
Pramel4	1943	1943	1298	600	646	1200	1450	1500	1000
Pramel5	2129	1446	1297	847	645	1400	2650	1450	1750
Pramel6	2128	1099	1145	1000	649	1000	1700	1550	750
Pramel7	2295	1645	1101	800	747	1000	2150	950	897
Prap1	3885	3891	3992	3541	1842	7702	9000	9700	10852
Prb1	1997	1198	997	349	500	1100	2050	1200	500
Prc1	4082	5746	4343	5695	1893	16850	15300	14850	22951
Prcc	5133	6779	6640	6535	2545	19295	19002	19399	25744
Prcp	5831	7829	8432	8281	2296	26654	34749	28697	42999
Prdm1	2687	4296	1648	2944	1297	9400	6550	7699	9652
Prdm10	2088	2345	1345	1098	1296	3500	3350	3399	3850
Prdm11	5191	6544	6286	6872	1847	18550	16847	17347	20250
Prdm12	1492	2044	1197	1298	1097	2200	2250	2750	2000
Prdm13	1993	2097	1399	697	946	1200	1950	1500	650
Prdm14	2028	1439	1450	1045	597	1650	1650	1450	1300
Prdm15	7640	11421	12136	11388	3594	35153	40402	34702	48201
Prdm16	3293	4745	5241	3693	2396	11398	9000	11203	13650
Prdm2	5331	6789	6530	7393	2499	23151	24450	20400	28450
