Gene ID	merged_CV-H3K9ac_1.sort.bam	merged_CV-H3K9ac_2.sort.bam	merged_CV-H3K9ac_3.sort.bam	merged_CV-H3K9ac_4.sort.bam	merged_CV-H3K9ac_5.sort.bam	merged_CV-H3K9ac_6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Cst10	936.7679204517624	827.8636358049895	643.8234131023553	811.9185449888863	577.1371318386211	1048.0	447.50896729154795	629.3130504505518	501.6231564612639	336.3981058200692
Cst11	774.0090153539658	1042.2743616249868	658.642201073474	519.3411559840629	530.8236582960158	998.0	397.7857487035982	646.7939685186227	392.57464418707605	605.5165904761245
Cst12	867.3241209433692	1189.0436084660564	723.4743984471185	1073.8697930511112	1098.163709192932	749.0	695.6278280454173	560.4382332623525	348.95523927740095	470.95734814809686
Cst13	810.177660931254	700.6636218760626	776.6632624148839	748.0597830234683	797.1261311659968	699.0	546.9554044674475	506.9466239740556	588.8619662806141	269.11848465605533
Cst3	1152.6947345481724	1357.5091787531971	1460.1798575827358	1302.5884200905166	1819.5851239912083	836.0	3828.687831272133	2377.4048572576403	3184.2165584062836	4395.601916048904
Cst6	1279.6466805244538	1143.9492891467712	1407.5202360425103	1660.3278111008685	2045.8086293723961	1493.0	2883.946678101087	1573.9818628491023	2682.5934019450197	2489.345983068512
Cst7	881.7915791742844	1331.5586742392688	1038.6382640471616	1105.147554013765	1378.7164816144839	699.0	1690.5894319902923	1013.8932479481113	1003.2463129225277	919.4881559081891
Cst8	631.1428653236777	573.4636079471356	602.5425037542387	746.7565429833577	578.9184192825675	749.0	571.8170137614225	471.98478783791387	588.8619662806141	426.10426737208763
Cst9	881.7915791742844	656.8455568771345	697.8061407114307	682.2461609978844	712.5149775785446	949.0	820.4331067011713	646.7939685186227	741.529883464477	762.5023731921568
Csta	677.0770452068336	572.6127717335642	843.3478082849183	488.7150150414645	710.7336901345982	650.0	696.1250602312969	682.1054230161259	609.7992806372582	740.0758328041522
Cstad	793.9017704214742	1253.2817425906985	1196.3525074540682	1430.957564041408	1377.8258378925107	1144.0	1491.6965576384932	1031.374166016182	1178.160126610325	1659.5639887123414
Cstb	1834.1120172242806	2582.7133262960388	2836.7394116141586	3667.317472871149	5204.031267489295	1393.0	7160.143476664767	5839.325871458398	6280.7581129441205	9105.175397529872
Cstf1	2450.787424317043	3905.7636383995937	6272.581251203546	5136.720618095819	7774.429049103895	2793.0	13276.09936298259	10086.839343638261	10664.944500415566	14508.626038615705
Cstf2	1120.1429535286131	1191.170698999985	1617.1002373483325	2049.344963073874	2897.264027578757	650.0	4400.504845033555	3235.0186976771975	4034.7949541449484	5158.1042892410605
Cstf2t	1800.1134903816298	2307.0423930988995	2430.2812272634733	2890.5864089652487	3510.9175520182785	2044.0	6239.269468415938	4981.71203103884	4754.515135154588	6660.68249523737
Cstf3	1748.030640750335	3201.696671669245	5259.611244892073	4908.653611076469	6271.022446413166	2643.0	13672.39341512855	12113.92660281176	12345.163977536253	19262.15553925716
Cstl1	954.4905567846336	783.1947345924901	655.9959889357742	712.2206819204275	930.7226894619739	648.0	1069.04919964092	909.0077395396859	1155.9142301063907	717.6492924161475
Ctag2	342.8787600726914	381.6000417867809	326.8071990059222	357.739391010352	267.1931165919542	400.0	248.61609293974888	297.17560715720504	327.1455368225634	44.85308077600922
Ctage5	1678.5868412419418	2506.138067074611	4402.238512277346	4066.1089251449844	5821.2473668167095	2043.0	9868.567193150391	8495.72618108245	8244.503721977695	10899.29862857024
Ctbp1	2597.27043890506	3970.4271906310214	6863.480421551906	6537.703661214684	11376.192260763437	2589.0	14122.885775535375	12675.763309519558	12083.447548078202	18523.87382968405
Ctbp2	3772.751420166924	6156.650841402779	9774.313773021659	10225.872974727603	14854.155995068708	4048.0	25286.24558071598	19180.063304287374	19846.82923390218	26416.221923030633
Ctbs	952.6821245057691	1357.9345968599828	1890.9831936002593	2339.3158719984767	2576.632287668412	1000.0	3876.919353302444	3199.0080064569715	3053.3583436772583	5404.7962335091115
Ctcf	3123.524232054602	5490.020668069574	8397.489597776466	7938.035084313494	13823.681208745738	4394.0	22078.10351742146	15276.923918048506	16987.577242072974	24806.89338478742
Ctcfl	756.6480654768675	892.952606143203	749.9365198241162	1041.288792048347	1156.0555511211887	950.0	1044.1875903469452	821.9527675606929	894.1978006483399	1143.7535597882352
Ctdnep1	3030.209126465199	4703.422588622798	7766.897245362609	8181.089351794115	10449.92278991133	2795.0	18199.195235375497	16448.844665331977	17207.855236866835	25231.20352892847
Ctdp1	2491.296307363606	4480.503500667086	6968.270422204817	7737.987738156521	9674.17210807269	4136.0	14667.355019073424	14071.7894264357	14088.631591775968	20475.43137424821
Ctdsp1	2705.4146891811515	5184.145049290649	7801.5626243664765	8293.167995243624	11908.7972065034	3791.0	19440.286771330724	15415.023170786266	15964.702196941094	22043.495078177493
Ctdsp2	2619.6949991629785	4588.985117897442	6289.781630098595	7024.463816195983	9164.72389910403	3289.0	16756.227431953193	11904.505204356272	14481.64243001214	17782.452404456617
Ctdspl	1722.7125888462333	3102.1488346813894	3417.3183546254895	3644.5107721692143	6441.135397310043	2199.0	8477.808769245437	5856.457171165107	6521.1010339964305	9777.52307836225
Ctdspl2	1585.2717356525384	2229.190879557115	3858.441917980042	2894.4961290855804	4806.8041674892565	2343.0	8154.607848423763	6135.80224189288	7960.541396015709	9576.132745677969
Ctf1	1021.4025511026166	1419.6202223439107	1651.7656163521995	1464.1901850642275	1643.2376670405185	950.0	3281.732426804685	2482.2903656660656	3031.548641222421	4754.8750930647375
Ctf2	938.2146662748539	1228.1820742903417	1051.3400823081206	1138.3801750365847	1155.1649073992155	849.0	1069.04919964092	996.4123298800404	1243.1530399257408	1435.298584832295
Ctgf	648.8655016565489	1104.810823322486	999.474324409205	780.6407840262326	1069.66311008979	1142.0	771.207120299101	996.4123298800404	1133.2321395533595	1345.1438924725167
Cth	1386.3441849774538	1527.251003360695	1835.9419811361038	2246.1342091305705	2532.100101569753	1446.0	5694.800224877888	4422.672271221933	4777.197225707619	6190.622208704793
Cthrc1	937.852979819081	955.0636497339165	947.6085665102894	1008.7077910455827	710.7336901345982	946.0	945.2383853569252	471.98478783791387	806.5227967798929	1098.900479012226
Ctif	1369.7066080119012	1763.3580526267633	2023.2938004852479	2012.8542419507783	2434.129292152703	1847.0	4847.516580139223	2657.0995463467743	4602.283412019822	6167.298606701268
Ctla2a	704.2035293897998	444.9873396978515	725.3267469435083	618.3873990324664	843.4396047086021	896.0	298.33931152769867	646.7939685186227	523.4328589161014	470.95734814809686
Ctla2b	668.0348838125116	912.5218390553456	666.5808374865733	779.337543986122	488.07275964130304	799.0	323.20092082167355	437.02295170177206	719.7201810096394	336.3981058200692
Ctla4	703.8418429340269	1020.1526200721299	869.280687234376	716.7820220608146	533.4955894619353	895.0	745.8482788192466	646.7939685186227	719.7201810096394	695.222752028143
Ctnna1	3703.307620658531	6646.30708231313	13451.225538355497	11905.74938643013	16938.26230448595	4237.0	27546.663097724177	25068.335746336368	23031.48198635756	34402.31295519907
Ctnna2	664.7797057105557	824.0348728439182	670.8147769068929	454.8307739985896	708.0617589686786	700.0	596.6786230553973	559.3893781782683	806.9589908289897	538.2369693121107
Ctnna3	1480.02097702263	1485.5600288956955	1924.5900877490462	1952.2535800856367	3287.36597780301	1297.0	4497.465121280057	3233.6202242317518	4034.3587600958517	5987.437752789471
Ctnnal1	1443.4906449895689	2204.9420474703293	2731.155547319938	2955.0967909507217	3412.0560988792554	1698.0	5544.1388725564	3828.3210569075236	4689.086027790076	7087.235293417218
Ctnnb1	3011.039744309236	4585.581773043156	7413.89254619346	9039.272918206927	11116.124293947269	2697.0	15763.254756751838	13093.557251346452	13737.495382253082	19106.06681815665
Ctnnbip1	1276.029815966725	1972.6637611653323	2842.296457103328	3480.9541471353377	4180.68163094211	2150.0	6936.3889930189935	4999.542567468273	6171.709600669933	8453.908664662218
Ctnnbl1	1370.429980923447	1531.9306025353378	1868.225769216041	1885.7883380399976	2222.156086323086	1692.0	3184.2749183723035	2587.175874074491	2987.9292363127456	3902.2180275128026
