gene	read_counts_per_gene_CV-H3K9ac_1.txt	read_counts_per_gene_CV-H3K9ac_2.txt	read_counts_per_gene_CV-H3K9ac_3.txt	read_counts_per_gene_CV-H3K9ac_4.txt	read_counts_per_gene_CV-H3K9ac_5.txt	read_counts_per_gene_CV-H3K9ac_6.txt	read_counts_per_gene_GF-H3K9ac_1.txt	read_counts_per_gene_GF-H3K9ac_2.txt	read_counts_per_gene_GF-H3K9ac_3.txt	read_counts_per_gene_GF-H3K9ac_4.txt
Recql4	49	67	137	59	54	13	212	185	199	249
Recql5	39	62	156	51	59	17	190	227	196	315
Reep1	29	17	25	18	8	13	20	18	19	21
Reep2	28	28	39	17	10	6	33	26	28	20
Reep3	66	100	223	98	108	30	343	365	365	397
Reep4	33	24	42	13	17	10	33	51	56	55
Reep5	29	36	36	11	11	8	29	32	22	25
Reep6	33	49	51	23	22	14	68	67	58	111
Reg1	28	19	36	10	7	12	14	17	20	23
Reg2	15	12	18	5	3	6	12	16	14	16
Reg3a	20	18	25	11	9	13	21	29	17	28
Reg3b	30	21	41	11	8	6	12	26	18	17
Reg3d	22	18	24	13	8	14	22	29	19	35
Reg3g	28	20	47	10	12	5	29	36	26	24
Reg4	30	28	32	11	13	7	16	28	19	24
Rel	69	110	302	94	104	20	326	420	328	500
Rela	38	96	162	67	80	21	214	327	207	334
Relb	38	47	59	16	17	9	78	72	52	97
Rell1	38	32	68	21	34	11	72	69	64	91
Rell2	55	66	178	73	68	22	255	231	269	359
Reln	21	20	36	21	12	7	15	20	9	15
Relt	35	27	30	18	23	14	21	26	25	30
Rem1	22	21	21	16	10	12	23	19	25	15
Rem2	31	33	48	25	17	8	49	53	49	92
Ren1	29	26	39	21	26	9	18	31	46	55
Ren2	28	28	39	19	26	10	21	32	46	61
Renbp	14	15	24	13	4	5	10	21	17	32
Rep15	24	27	22	13	9	6	36	23	25	34
Repin1	33	26	47	22	11	21	47	50	50	74
Reps1	58	75	177	66	85	19	193	198	147	261
Reps2	14	14	19	9	5	2	13	16	18	13
Rer1	48	59	97	37	34	14	129	125	107	137
Rere	68	72	215	78	63	27	362	310	332	455
Rerg	23	22	27	16	15	13	16	21	19	30
Rergl	19	18	34	9	4	11	9	20	8	6
Resp18	23	20	24	14	16	8	11	24	17	6
Rest	20	33	55	30	14	10	75	67	64	120
Ret	23	26	36	12	7	7	29	20	29	26
Retn	26	23	35	16	12	10	15	29	18	23
Retnla	19	29	24	13	4	6	8	20	12	6
Retnlb	24	18	24	10	3	6	5	17	13	16
Retnlg	37	18	34	10	10	14	8	21	9	7
Retsat	44	75	144	60	56	29	191	248	262	316
Rev1	40	27	78	23	37	13	55	80	59	95
Rev3l	79	101	333	112	97	23	421	456	376	581
Rex2	52	48	71	20	18	15	19	44	30	14
Rexo1	55	57	166	47	69	19	234	255	233	356
Rexo2	20	23	52	19	20	12	45	56	44	75
Rexo4	48	57	190	86	60	20	290	320	307	400
Rfc1	23	23	49	16	17	15	45	56	34	44
Rfc2	27	12	29	19	8	12	34	40	36	46
Rfc3	33	21	58	18	21	11	39	50	58	54
Rfc4	55	70	199	75	69	13	253	305	298	307
Rfc5	22	24	24	15	20	19	24	33	24	36
Rfesd	28	32	69	27	24	15	79	95	82	135
Rffl	33	28	54	18	7	13	26	33	42	41
Rfk	41	33	44	16	20	13	55	57	51	90
Rfng	53	69	147	72	80	31	177	200	181	265
Rfpl3s	17	13	24	20	3	14	7	11	12	12
Rfpl4	25	9	21	10	8	5	25	23	15	15
Rfpl4b	20	5	27	13	4	7	12	12	7	3
Rft1	26	50	68	24	25	21	83	95	79	154
Rftn1	17	20	30	9	8	7	13	23	15	13
Rftn2	20	15	52	18	11	4	16	32	22	30
Rfwd2	38	51	161	41	51	12	228	231	191	260
Rfwd3	22	21	60	19	13	11	45	43	44	57
Rfx1	58	69	183	56	66	23	200	274	255	361
Rfx2	32	31	39	14	19	14	32	31	35	54
Rfx3	104	170	519	172	181	46	575	744	497	708
Rfx4	30	28	42	19	13	9	28	21	26	53
Rfx5	63	87	226	65	77	16	279	248	260	430
Rfx6	24	21	34	18	9	8	28	31	26	33
Rfx7	74	81	206	63	87	21	276	239	240	357
Rfx8	21	23	30	20	7	10	11	16	18	17
Rfxank	63	84	169	48	58	23	237	252	259	388
Rfxap	32	36	73	26	24	9	83	85	64	127
Rg9mtd1	50	49	157	54	57	19	177	209	175	302
Rg9mtd2	34	42	113	19	34	12	169	180	170	259
Rg9mtd3	27	23	35	17	10	16	26	32	30	33
Rgag1	13	14	15	2	3	4	7	10	10	6
Rgag4	14	9	24	7	6	2	15	19	16	30
Rgl1	22	26	25	17	7	11	20	21	20	27
Rgl2	50	83	138	70	55	22	208	202	205	324
Rgl3	30	18	29	11	10	17	24	24	19	45
Rgma	24	28	48	16	16	9	23	29	33	30
Rgmb	72	69	188	66	70	20	246	240	267	323
Rgn	23	26	42	12	17	10	65	51	73	81
Rgnef	45	38	80	31	42	17	110	113	110	160
Rgp1	43	39	80	31	39	11	96	91	85	126
Rgr	20	18	27	19	8	12	16	13	7	12
Rgs1	21	17	26	20	7	9	17	26	18	11
Rgs10	24	28	42	21	25	8	31	32	36	45
Rgs11	40	44	62	34	29	18	59	63	57	72
Rgs12	28	42	48	15	21	7	32	35	31	38
Rgs13	18	11	29	19	6	7	20	28	12	23
Rgs14	28	30	45	15	21	18	35	37	23	39
Rgs16	26	33	35	16	16	10	13	9	15	28
Rgs17	10	20	40	27	13	10	11	16	22	23
Rgs18	10	10	22	11	11	6	5	19	15	4
Rgs19	26	26	48	19	21	16	30	37	35	51
Rgs2	32	24	85	29	34	12	86	99	79	116
Rgs20	22	25	30	10	7	5	20	28	16	17
Rgs22	34	22	41	18	8	14	38	36	34	43
Rgs3	21	13	43	12	13	9	31	31	24	33
Rgs4	15	17	31	15	12	7	16	19	23	21
Rgs5	23	18	29	17	18	5	22	19	17	14
Rgs6	20	15	23	16	9	6	17	30	20	27
Rgs7	29	30	35	9	13	7	21	36	24	32
Rgs7bp	25	25	34	14	8	10	34	23	30	56
Rgs8	27	27	37	10	10	6	20	18	13	12
Rgs9	24	17	27	12	7	6	21	27	26	23
Rgs9bp	65	54	113	53	60	15	166	156	159	238
Rgsl1	32	18	28	16	7	8	15	29	26	18
Rhag	23	14	28	10	5	6	10	19	10	10
Rhbdd1	31	19	51	21	3	8	45	72	41	61
Rhbdd2	21	25	42	9	13	12	18	32	17	20
Rhbdd3	146	191	585	219	196	60	813	932	768	1108
Rhbdf1	36	31	66	45	27	21	90	83	71	92
Rhbdf2	30	24	52	14	12	10	25	21	24	27
Rhbdl1	29	30	59	23	18	18	41	33	51	54
Rhbdl2	39	32	58	34	17	21	62	52	61	86
Rhbdl3	24	32	35	20	12	13	26	36	28	30
Rhbg	36	34	47	27	22	10	71	61	64	73
Rhcg	17	18	36	19	9	7	17	26	22	15
Rhd	31	24	39	18	8	11	23	22	17	28
Rheb	43	76	206	84	81	22	223	314	246	354
Rhebl1	23	25	48	15	16	12	46	49	46	79
Rho	20	29	31	19	15	10	22	13	16	16
Rhoa	92	114	274	118	129	49	357	434	411	543
Rhob	50	56	149	42	54	21	138	159	140	181
Rhobtb1	22	14	26	18	11	4	15	19	15	10
Rhobtb2	27	35	81	19	14	9	51	58	60	75
Rhobtb3	34	33	55	23	14	10	55	59	51	110
Rhoc	55	64	121	64	45	17	251	267	188	277
Rhod	55	84	225	78	76	27	346	439	391	533
Rhof	27	34	68	34	21	18	64	70	62	108
Rhog	60	87	218	87	77	20	342	356	315	368
Rhoh	28	16	27	14	7	9	18	24	17	18
Rhoj	26	21	39	17	23	12	15	19	20	16
Rhoq	28	38	89	28	37	12	98	90	97	144
Rhot1	23	23	44	20	9	5	32	26	24	47
Rhot2	35	37	46	28	17	10	38	39	35	55
Rhou	25	42	81	33	30	16	63	71	68	120
Rhov	29	23	39	9	17	17	29	29	22	31
Rhox1	16	8	18	6	5	8	6	9	10	4
Rhox10	13	9	12	7	1	6	2	5	9	3
Rhox11	16	7	20	3	1	4	8	12	4	7
Rhox12	7	12	24	8	2	2	9	7	7	4
Rhox13	10	13	11	3	7	3	4	15	3	8
Rhox2a	13	7	23	4	3	6	6	14	7	3
Rhox2b	14	11	12	4	8	5	9	9	5	6
Rhox2c	9	5	23	10	7	1	4	12	8	10
Rhox2d	14	13	14	9	2	8	3	3	5	7
Rhox2e	7	10	15	4	6	2	6	5	4	3
Rhox2f	16	13	10	7	2	5	5	9	12	2
Rhox2g	7	7	15	6	5	8	5	8	8	3
Rhox2h	9	4	14	5	3	4	7	5	9	4
Rhox3-ps	10	11	16	6	6	6	2	5	3	7
Rhox3a	19	7	26	12	3	5	7	14	6	4
Rhox3c	9	6	17	7	3	1	4	17	6	2
Rhox3e	11	9	16	4	2	8	4	11	7	2
Rhox3f	6	9	18	4	2	3	3	5	5	5
Rhox3g-ps	16	9	17	6	7	6	6	6	9	5
Rhox3h	8	8	14	7	0	4	6	16	4	13
Rhox4a	9	6	17	4	4	1	4	10	6	3
Rhox4b	12	5	15	8	2	1	4	7	11	6
Rhox4c	15	3	13	9	3	2	4	13	3	4
Rhox4d	10	8	19	5	7	4	6	7	11	2
Rhox4e	10	7	17	5	2	7	6	6	3	2
Rhox4f	12	5	9	7	1	5	5	12	8	3
Rhox4g	9	8	13	2	2	2	8	11	7	3
Rhox5	6	5	7	5	6	3	3	5	2	2
Rhox6	12	9	18	7	8	6	6	8	6	2
Rhox7	10	7	18	10	2	1	7	7	6	5
Rhox8	14	12	11	6	1	5	6	12	5	7
Rhox9	11	11	11	4	7	2	5	12	14	5
Rhpn1	23	23	48	21	12	18	43	33	52	40
Rhpn2	38	41	68	43	36	21	101	103	106	156
Rian	16	13	33	12	14	6	17	15	10	10
Ribc1	36	53	135	47	41	9	159	209	156	201
Ribc2	25	25	27	16	14	9	27	19	10	17
Ric3	25	20	35	11	12	5	9	25	20	15
Ric8	68	141	392	135	128	41	508	623	485	713
Ric8b	44	73	170	61	54	21	184	295	213	306
Rictor	52	59	150	56	49	12	166	222	171	244
Rif1	23	26	55	23	8	8	55	49	28	62
Riiad1	20	17	32	13	16	12	31	25	38	34
Rilp	36	42	78	31	22	18	85	79	68	93
Rilpl1	17	24	43	15	25	11	48	34	49	50
Rilpl2	31	19	44	19	20	11	47	33	45	77
Rimbp2	31	22	19	17	14	11	16	26	17	8
Rimbp3	14	24	30	15	7	15	22	41	25	37
Rimkla	18	27	37	13	13	9	21	24	27	22
Rimklb	22	25	26	16	15	17	26	16	25	15
Rims1	22	24	29	14	11	9	20	28	26	20
Rims2	33	36	87	32	46	13	161	105	191	202
Rims3	29	21	43	9	4	11	15	22	27	24
Rims4	29	25	25	32	12	9	22	26	21	24
Rin1	31	28	53	23	13	14	49	27	39	48
Rin2	31	30	53	24	25	8	43	48	42	36
Rin3	42	35	67	28	36	8	89	70	64	130
Ring1	53	70	162	70	94	15	231	232	263	329
Rinl	32	32	28	21	17	14	42	19	31	39
Rint1	19	21	41	23	22	17	33	53	36	53
Riok1	39	41	97	33	38	10	108	120	132	210
Riok2	32	40	106	40	33	9	185	202	157	261
Riok3	41	41	136	40	35	23	112	202	152	194
Ripk1	62	72	216	70	85	23	267	305	236	347
Ripk2	39	33	68	23	26	13	81	73	76	110
Ripk3	23	26	59	26	23	14	35	40	39	45
Ripk4	30	28	74	24	26	14	101	124	117	192
Ripply1	12	16	20	9	8	3	10	7	9	11
Ripply2	21	19	28	10	6	13	14	18	20	14
Ripply3	35	24	46	21	20	12	79	70	58	71
Rit1	22	26	47	15	17	6	30	41	46	36
Rit2	21	23	22	12	9	7	7	17	12	11
Rlbp1	27	33	35	21	18	16	22	29	38	35
Rlf	23	21	39	11	8	10	25	25	16	26
Rlim	16	14	42	17	16	11	46	77	64	93
Rln1	38	13	25	13	7	8	20	36	19	14
Rln3	25	21	31	16	5	15	15	17	29	22
Rltpr	19	25	34	19	13	13	15	15	19	17
Rmi1	137	254	570	248	273	69	771	887	710	985
Rmnd1	54	83	175	61	37	25	234	277	263	352
Rmnd5a	39	60	147	52	52	24	167	216	186	254
Rmnd5b	37	73	157	64	63	15	226	250	227	344
Rmrp	61	76	194	67	49	18	283	321	285	439
Rmst	12	11	20	12	2	3	12	17	16	7
Rn4.5s	273	405	723	342	410	141	1001	836	1050	1631
Rn45s	36	36	53	26	19	13	15	34	24	20
Rnase1	40	30	45	30	15	13	65	51	89	125
Rnase10	22	11	34	11	5	11	13	20	17	11
Rnase11	34	25	31	16	9	10	9	20	12	20
Rnase12	26	31	44	21	16	13	36	44	55	44
Rnase13	23	25	27	20	8	7	15	18	19	21
Rnase4	44	91	201	56	69	24	318	255	280	460
Rnase6	26	21	32	22	10	10	20	12	26	16
Rnase9	14	14	26	12	5	10	18	16	21	21
Rnaseh1	40	31	59	18	23	9	64	81	62	77
Rnaseh2a	29	33	51	24	16	12	25	40	38	58
Rnaseh2b	36	30	47	20	16	8	42	57	58	60
Rnaseh2c	31	43	48	21	18	12	40	50	42	52
Rnasek	39	53	101	40	34	18	193	191	181	285
Rnasel	31	15	50	19	17	13	44	50	40	64
Rnaset2a	32	30	76	38	30	10	68	76	57	81
Rnaset2b	35	43	74	30	31	13	66	62	50	73
Rnd1	32	27	33	18	19	14	24	31	20	37
Rnd2	40	31	101	41	52	25	159	129	144	235
Rnd3	22	13	42	13	13	11	35	42	15	32
Rnf10	38	27	62	16	17	10	74	61	65	128
Rnf103	55	61	138	47	39	29	127	183	123	190
Rnf11	51	63	166	82	65	31	159	198	163	211
Rnf111	35	26	99	30	33	13	102	133	135	164
Rnf112	22	25	31	13	12	9	23	26	31	12
Rnf113a1	16	24	53	12	19	6	67	68	53	69
Rnf113a2	31	27	50	19	13	17	34	38	20	28
Rnf114	75	133	253	131	106	40	436	449	414	597
Rnf115	43	56	97	21	24	18	114	151	124	167
Rnf121	34	45	151	33	49	18	218	256	219	273
Rnf122	28	27	68	28	21	8	70	88	80	110
Rnf123	35	42	56	23	31	17	62	54	76	104
Rnf125	30	38	56	14	19	7	79	55	76	113
Rnf126	39	42	80	27	32	21	108	94	81	125
Rnf128	18	16	40	11	10	8	48	44	39	77
Rnf13	27	41	137	32	42	8	130	179	151	219
Rnf130	37	42	112	48	36	22	117	129	96	161
Rnf133	27	15	29	6	9	9	14	22	14	13
Rnf135	23	21	54	16	12	6	56	59	68	99
Rnf138	23	30	74	29	32	11	91	85	83	93
Rnf139	59	78	190	67	75	34	250	260	236	338
Rnf14	14	16	38	11	14	14	38	57	24	63
Rnf141	31	16	38	14	11	5	25	38	22	29
Rnf144a	23	22	39	18	4	8	11	25	15	27
Rnf144b	27	17	48	24	8	5	30	24	28	21
Rnf145	43	45	116	49	37	17	84	111	82	105
Rnf146	28	20	50	17	10	6	57	53	60	99
Rnf148	26	17	36	6	6	9	17	28	13	16
Rnf149	28	28	44	24	10	13	58	53	41	87
Rnf150	29	19	30	20	10	14	12	28	19	18
Rnf151	62	82	209	76	96	21	271	335	272	404
Rnf152	45	57	78	43	35	18	103	101	115	136
Rnf157	43	25	54	32	24	11	48	46	68	93
Rnf165	23	25	35	16	17	13	45	40	37	30
Rnf166	55	63	158	71	68	23	187	227	196	291
Rnf167	61	113	283	100	98	35	364	447	368	496
Rnf168	31	41	64	13	15	10	54	73	78	96
Rnf169	37	25	68	22	22	11	62	46	43	64
Rnf17	21	11	34	9	6	10	15	13	19	16
Rnf170	82	125	336	99	112	45	420	523	417	583
Rnf180	47	75	141	68	62	23	219	169	228	299
Rnf181	43	46	70	19	36	10	114	113	108	171
Rnf182	17	17	32	7	4	10	19	18	14	15
Rnf183	30	25	41	16	14	11	19	27	33	29
Rnf185	39	52	110	40	52	16	158	166	162	237
Rnf186	40	40	87	28	38	21	81	90	82	112
Rnf187	29	26	37	15	15	11	13	31	32	27
Rnf19a	32	45	109	43	44	13	155	176	167	262
Rnf19b	34	44	91	34	34	25	89	95	78	120
Rnf2	47	61	109	42	29	14	127	140	123	212
Rnf20	40	36	106	24	26	18	147	134	145	210
Rnf207	23	26	29	20	22	7	39	24	26	38
Rnf208	25	52	95	36	29	13	173	106	112	230
Rnf214	59	109	231	102	101	25	323	421	344	465
Rnf215	30	41	48	21	11	13	23	42	29	50
Rnf216	36	26	43	18	18	17	40	32	40	42
Rnf217	30	20	45	23	16	9	34	36	41	45
Rnf219	26	26	54	21	14	10	71	49	73	106
Rnf220	26	20	34	12	5	11	19	22	20	16
Rnf222	29	22	32	14	12	10	26	20	24	20
Rnf24	25	31	81	27	20	19	79	91	72	156
Rnf25	24	24	35	16	17	8	36	50	39	32
Rnf26	46	86	161	72	56	30	166	190	143	229
Rnf31	57	71	225	72	93	28	333	360	348	486
Rnf32	51	58	165	43	44	12	195	225	169	286
Rnf34	35	34	103	31	30	16	108	135	127	245
Rnf38	32	36	68	24	16	8	96	125	117	150
Rnf39	37	33	50	15	32	19	39	60	53	65
Rnf4	61	102	260	101	108	29	311	380	309	431
Rnf40	30	33	50	19	18	18	67	48	54	78
Rnf41	58	54	150	62	81	18	219	219	252	365
Rnf43	32	46	124	37	37	24	135	162	165	190
Rnf44	67	71	228	71	68	32	322	351	330	492
Rnf5	80	97	276	96	97	42	294	382	426	483
Rnf6	41	52	88	34	34	14	166	180	150	221
Rnf7	27	25	50	13	20	9	35	43	42	44
Rnf8	38	35	73	24	24	13	84	91	76	100
Rnft1	41	49	122	42	54	14	144	170	135	233
Rnft2	64	67	144	70	79	28	184	199	184	257
Rngtt	23	33	41	21	14	8	42	43	31	53
Rnh1	32	34	59	18	33	17	103	120	114	153
Rnls	26	22	53	11	9	9	41	46	63	61
Rnmt	72	97	276	116	98	33	268	376	316	384
Rnmtl1	54	56	159	57	55	18	236	249	242	303
Rnpc3	51	74	240	93	66	26	425	489	435	557
Rnpep	38	40	65	22	25	14	84	72	72	100
Rnpepl1	54	65	86	39	32	18	125	103	121	165
Rnps1	44	52	123	54	48	24	179	231	190	239
Rnu11	67	62	236	73	60	16	291	456	303	518
Rnu12	126	154	566	169	178	43	698	994	758	1112
Rnu6	20	23	32	12	2	12	15	19	14	8
Rnu7	23	11	25	17	3	4	8	22	8	10
Rnu73b	103	169	401	161	233	43	469	663	512	602
Robo1	24	15	22	8	4	7	9	21	15	6
Robo2	13	23	32	16	5	9	9	12	9	8
Robo3	13	27	28	12	8	12	18	17	15	18
Robo4	41	16	32	13	13	15	18	19	18	13
Rock1	72	86	279	93	86	19	266	339	262	349
Rock2	79	120	323	105	133	33	353	419	347	491
Rod1	53	71	194	68	86	22	245	248	277	382
Rogdi	46	23	55	17	15	18	57	43	58	69
Rom1	73	107	219	104	87	36	279	277	266	364
Romo1	39	61	130	61	42	14	237	231	219	310
Ropn1	18	27	28	13	7	11	16	16	18	9
Ropn1l	27	23	46	11	19	5	50	50	46	75
Ror1	28	16	34	16	10	10	27	27	18	24
Ror2	27	21	43	26	14	10	16	24	21	34
Rora	21	21	29	11	5	7	9	17	20	18
Rorb	16	17	22	17	4	7	13	16	13	19
Rorc	34	24	58	29	33	14	72	57	89	102
Ros1	26	19	25	9	7	9	23	26	14	27
Rp1	30	18	32	5	5	6	16	17	15	8
Rp1l1	23	29	29	15	11	16	14	22	20	12
Rp2h	26	19	36	10	27	7	50	57	58	86
Rp9	21	25	46	19	22	8	61	59	61	61
Rpa1	38	45	77	27	39	18	105	100	109	129
Rpa2	29	17	53	18	16	19	38	52	56	65
Rpa3	68	91	189	68	73	19	238	288	286	344
Rpain	41	50	166	56	53	19	186	185	167	265
Rpap1	30	34	54	24	25	11	73	76	94	134
Rpap2	27	28	55	18	19	5	58	78	87	95
Rpap3	30	29	66	22	30	11	114	115	108	159
Rpe	24	31	47	23	20	14	35	51	36	48
Rpe65	18	17	21	12	12	4	12	22	18	11
Rpf1	34	25	58	23	11	9	57	71	81	116
Rpf2	26	29	57	26	16	11	55	49	63	61
Rpgr	9	5	19	7	6	3	19	18	11	16
Rpgrip1	15	23	33	11	12	11	19	25	17	24
Rpgrip1l	42	54	97	49	45	22	144	147	129	181
Rph3a	22	17	33	15	15	8	15	12	14	10
Rph3al	29	38	33	9	11	11	23	34	11	22
Rpia	36	34	84	34	31	14	86	94	100	129
Rpl10	50	48	218	67	51	11	203	332	228	332
Rpl10a	39	54	78	45	45	17	137	110	145	144
Rpl10l	26	16	29	8	4	6	5	20	11	7
Rpl11	31	25	44	19	15	18	51	38	47	62
Rpl12	48	66	129	69	66	28	141	185	170	225
Rpl13	35	33	94	36	32	18	172	158	148	182
Rpl13a	43	49	123	46	49	11	154	152	153	188
Rpl14	33	39	128	31	45	7	131	144	118	176
Rpl15	69	69	172	65	63	29	201	259	184	301
Rpl17	35	43	99	31	32	13	147	180	158	263
Rpl18	57	71	178	49	73	19	229	269	249	366
Rpl18a	46	62	184	67	82	32	262	268	252	322
Rpl19	41	54	135	58	45	19	163	199	149	261
Rpl21	29	42	83	23	22	13	96	93	86	174
Rpl22	36	36	92	22	36	21	111	118	123	166
Rpl22l1	38	33	58	34	27	15	80	106	69	112
Rpl23	31	40	109	41	29	11	148	142	150	189
Rpl23a	36	26	51	7	18	13	53	64	59	100
Rpl24	34	28	61	22	18	14	58	81	67	117
Rpl26	38	28	46	28	22	10	47	60	53	84
Rpl27	29	28	46	13	15	13	36	37	43	50
Rpl27a	54	57	145	50	55	25	213	214	233	336
Rpl28	53	61	215	49	57	19	208	317	223	287
Rpl29	35	48	90	36	35	8	110	126	111	194
Rpl3	34	39	84	30	39	15	107	121	128	186
Rpl30	45	74	182	91	86	25	195	261	155	218
Rpl31	34	28	68	18	17	14	41	61	57	86
Rpl31-ps12	16	11	29	16	8	15	14	17	15	19
Rpl32	32	40	100	27	21	9	142	192	157	242
Rpl34	37	28	93	32	27	11	131	148	115	212
Rpl34-ps1	38	27	91	32	27	10	128	146	115	207
Rpl35	33	41	101	27	45	27	173	145	166	230
Rpl35a	34	35	118	36	31	12	138	160	126	182
Rpl36	28	25	31	27	24	16	47	31	51	62
Rpl36a	10	17	30	6	14	0	46	39	40	61
Rpl36al	62	110	215	102	103	39	381	378	393	453
Rpl37	44	68	161	59	65	19	202	277	240	298
Rpl37a	18	27	42	14	10	7	51	42	50	67
Rpl38	18	30	40	20	19	7	28	19	14	23
Rpl39	13	17	41	22	11	8	43	47	47	48
Rpl39l	29	18	39	14	9	8	10	21	19	17
Rpl3l	21	25	41	17	10	16	36	35	27	35
Rpl4	71	90	271	62	87	28	373	495	343	610
Rpl41	30	29	53	17	16	17	63	76	51	116
Rpl5	32	24	41	18	14	9	26	39	26	38
Rpl6	30	27	41	14	19	8	24	32	37	38
Rpl7	121	157	398	203	174	40	517	581	440	625
Rpl7a	51	71	158	78	71	19	239	249	278	357
Rpl7l1	33	43	102	31	32	16	138	177	138	186
Rpl8	34	35	36	14	18	15	36	33	35	58
Rpl9	48	58	207	58	56	21	340	385	376	544
Rplp0	23	20	47	12	17	15	32	37	30	51
Rplp1	32	62	112	55	69	16	210	244	190	284
Rplp2	34	65	177	40	54	17	190	207	201	263
Rplp2-ps1	24	23	34	11	14	9	11	22	18	17
Rpn1	29	22	40	25	13	13	39	56	60	59
Rpn2	58	37	145	56	43	22	139	175	129	185
Rpp14	22	26	46	22	17	9	26	48	20	42
Rpp21	35	24	53	23	21	16	70	73	74	89
Rpp25	21	30	54	19	11	17	32	37	30	36
Rpp30	31	32	52	26	10	5	68	54	44	79
Rpp38	32	30	102	41	28	12	95	145	89	176
Rpp40	21	11	30	16	8	13	16	27	24	22
Rpph1	53	52	147	56	44	14	233	264	244	336
Rprd1a	39	20	25	21	10	7	23	31	21	35
Rprd1b	76	98	278	100	91	21	360	384	307	498
Rprd2	73	86	293	97	78	29	395	475	376	514
Rprl1	19	18	23	9	6	8	12	7	12	12
Rprl2	25	17	37	16	7	5	12	24	14	9
Rprl3	25	18	28	5	10	7	10	12	9	12
Rprm	14	14	16	7	9	9	11	16	16	12
Rprml	18	27	31	14	15	9	17	11	19	32
Rps10	28	34	55	27	22	15	58	61	70	82
Rps11	31	40	51	19	26	13	60	64	80	90
Rps12	59	72	228	69	68	30	349	424	355	547
Rps13	28	36	91	25	41	14	117	102	110	149
Rps14	53	51	146	43	46	15	132	218	148	226
Rps15	40	28	45	21	11	14	51	35	64	103
Rps15a	26	37	82	26	26	9	140	118	136	183
Rps15a-ps4	24	34	33	19	10	14	33	29	38	41
Rps15a-ps6	24	19	41	15	11	17	35	22	40	45
Rps16	43	46	92	25	34	17	98	116	112	194
Rps17	56	40	82	33	37	13	93	84	85	142
Rps18	76	131	294	94	87	28	394	433	351	583
Rps19	53	77	168	65	75	27	174	211	170	259
Rps19-ps3	24	24	32	12	9	13	13	24	19	15
Rps19bp1	31	29	58	20	22	19	67	80	86	130
Rps2	62	83	209	76	96	21	273	335	272	404
Rps20	27	28	59	26	22	19	65	61	62	99
Rps21	48	49	115	48	54	19	168	125	150	231
Rps23	22	36	86	24	34	11	119	116	109	193
Rps24	27	27	19	14	11	7	20	27	40	32
Rps25	53	79	197	63	74	32	235	295	262	371
Rps26	47	48	133	45	41	16	223	284	213	378
Rps27	30	20	71	23	22	9	92	121	95	176
Rps27a	41	46	142	32	19	18	165	230	196	282
Rps27l	56	60	114	50	35	15	140	148	140	193
Rps28	58	55	198	72	65	26	222	267	257	352
Rps29	30	20	36	14	13	13	51	47	36	61
Rps3	37	29	44	8	8	10	24	26	34	45
Rps3a	36	25	42	13	13	12	34	43	29	38
Rps4x	25	40	96	35	47	10	155	192	162	185
Rps4y2	28	28	36	14	15	7	25	36	24	29
Rps5	72	90	253	87	90	27	345	376	305	437
Rps6	64	74	272	69	66	20	270	341	318	352
Rps6ka1	55	81	166	77	89	31	276	288	209	360
Rps6ka2	29	28	39	18	16	11	30	28	38	42
Rps6ka3	32	56	127	47	47	13	163	143	147	231
Rps6ka4	31	29	51	19	29	7	68	49	45	83
Rps6ka5	28	28	64	23	18	16	48	63	49	48
Rps6ka6	9	5	9	3	2	6	5	9	11	1
Rps6kb1	56	42	138	58	42	14	212	252	225	315
Rps6kb2	34	34	80	38	25	14	86	81	97	116
Rps6kc1	31	35	75	44	33	22	102	130	127	144
Rps6kl1	26	28	35	14	11	5	22	28	25	32
Rps7	45	39	126	33	39	10	137	134	133	167
Rps8	38	49	120	41	27	13	143	153	122	185
Rps9	30	26	77	25	21	10	98	97	90	147
Rpsa	40	36	115	22	42	15	116	142	128	165
Rptn	12	15	23	9	11	8	12	20	12	22
Rptor	24	31	46	27	13	6	56	66	64	122
Rpusd1	40	49	75	32	42	13	85	99	94	113
Rpusd2	34	29	44	10	20	3	48	59	50	69
Rpusd3	23	28	87	21	32	12	64	80	100	165
Rpusd4	37	94	167	71	65	20	207	211	209	269
Rqcd1	39	55	126	56	43	20	190	183	186	271
Rrad	25	36	36	14	12	10	32	20	23	32
Rraga	45	42	163	52	37	13	201	280	174	320
Rragb	11	12	11	5	2	2	7	17	7	10
Rragc	41	54	162	45	63	10	190	178	162	242
Rragd	32	32	52	29	25	18	96	75	98	111
Rras	61	68	207	86	86	23	327	380	350	600
Rras2	37	25	52	19	20	10	57	67	59	66
Rrbp1	37	26	44	19	7	16	35	37	19	52
Rreb1	40	65	99	50	41	20	112	94	100	128
Rrh	28	26	40	17	14	9	23	25	26	14
Rrm1	23	23	38	14	7	5	34	33	39	56
Rrm2	39	46	111	39	38	12	102	118	109	100
Rrm2b	32	25	55	22	26	20	71	68	60	88
Rrn3	42	53	97	30	27	18	104	123	76	174
Rrnad1	65	99	237	106	111	25	279	357	308	424
Rrp1	31	29	45	18	14	12	37	29	31	44
Rrp12	29	38	66	22	25	10	78	73	58	113
Rrp15	38	48	147	53	39	18	200	217	230	299
Rrp1b	39	42	69	32	37	16	87	85	65	83
