tracking_id	q27_FPKM	q28_FPKM	q29_FPKM	q30_FPKM	q31_FPKM	q32_FPKM	q27_FPKMr	q28_FPKMr	q29_FPKMr	q30_FPKMr	q31_FPKMr	q32_FPKMr
Fam69b	1.05903	2.37307	1.16351	0.918229	1.39317	2.0278	1.05903	2.37307	1.16351	0.918229	1.39317	2.0278
Fam70b	0.694859	0.363446	0.430949	0.604628	1.23928	0.844966	0.694859	0.363446	0.430949	0.604628	1.23928	0.844966
Fam73b	14.4108	12.6678	12.7037	14.5238	20.4795	11.4328	14.4108	12.6678	12.7037	14.5238	20.4795	11.4328
Fam76a	11.7989	12.9126	12.3923	17.9778	16.6677	15.3459	11.7989	12.9126	12.3923	17.9778	16.6677	15.3459
Fam76b	3.51998	3.82149	3.58622	3.50905	3.18016	3.51573	3.51998	3.82149	3.58622	3.50905	3.18016	3.51573
Fam78a	12.3509	13.1463	12.6467	12.8381	15.7723	14.1828	12.3509	13.1463	12.6467	12.8381	15.7723	14.1828
Fam82a1	1.27175	1.46843	1.03272	1.14706	0.989253	0.674949	1.27175	1.46843	1.03272	1.14706	0.989253	0.674949
Fam82a2	66.4507	58.0707	57.5743	65.2485	76.8139	72.4689	66.4507	58.0707	57.5743	65.2485	76.8139	72.4689
Fam82b	3.30517	4.41629	4.00566	3.83966	3.22273	4.22279	3.30517	4.41629	4.00566	3.83966	3.22273	4.22279
Fam83b	13.0764	11.9683	10.6418	16.4181	17.7418	16.4621	13.0764	11.9683	10.6418	16.4181	17.7418	16.4621
Fam83d	0.988911	1.02141	0.914577	0.98584	0.745203	0.634182	0.988911	1.02141	0.914577	0.98584	0.745203	0.634182
Fam83e	69.8846	65.5807	84.392	92.8668	77.7221	73.8744	69.8846	65.5807	84.392	92.8668	77.7221	73.8744
Fam83f	16.1084	17.8423	15.1351	11.2866	12.5695	19.4179	16.1084	17.8423	15.1351	11.2866	12.5695	19.4179
Fam83g	13.8551	10.283	16.2897	17.2147	16.0323	13.2785	13.8551	10.283	16.2897	17.2147	16.0323	13.2785
Fam83h	32.6832	32.4248	47.2333	46.2496	39.8417	39.803	32.6832	32.4248	47.2333	46.2496	39.8417	39.803
Fam84a	34.4222	42.5436	58.2859	58.3973	63.0296	44.2505	34.4222	42.5436	58.2859	58.3973	63.0296	44.2505
Fam84b	11.9548	12.0731	13.244	8.99626	10.1642	11.9171	11.9548	12.0731	13.244	8.99626	10.1642	11.9171
Fam86	4.08627	3.74849	3.60043	3.38977	2.55262	3.94765	4.08627	3.74849	3.60043	3.38977	2.55262	3.94765
Fam89b	11.6837	11.6149	14.7803	12.1349	12.442	12.3168	11.6837	11.6149	14.7803	12.1349	12.442	12.3168
Fam92a	1.33759	1.01775	0.898055	0.902029	0.967786	0.840386	1.33759	1.01775	0.898055	0.902029	0.967786	0.840386
Fam96a	47.581	43.8032	44.962	42.8559	44.0782	44.121	47.581	43.8032	44.962	42.8559	44.0782	44.121
Fam96b	83.4007	78.429	93.3422	99.4299	92.9476	93.1048	83.4007	78.429	93.3422	99.4299	92.9476	93.1048
Fam98a	5.53326	5.0475	3.84516	4.41559	4.10588	4.16548	5.53326	5.0475	3.84516	4.41559	4.10588	4.16548
Fam98b	3.38637	4.15542	5.45047	3.75559	3.19027	3.41757	3.38637	4.15542	5.45047	3.75559	3.19027	3.41757
Fam98c	135.257	129.552	143.056	170.938	151.985	156.726	135.257	129.552	143.056	170.938	151.985	156.726
Fanca	0.897608	0.954576	1.03721	0.957768	1.11775	0.902692	0.897608	0.954576	1.03721	0.957768	1.11775	0.902692
Fance	1.93932	2.26234	1.74301	1.55442	1.93731	2.32102	1.93932	2.26234	1.74301	1.55442	1.93731	2.32102
Fancf	0.742646	1.20421	0.893875	0.843283	0.564683	1.02739	0.742646	1.20421	0.893875	0.843283	0.564683	1.02739
Fancg	2.33444	2.10915	1.92831	1.90191	2.27594	2.62987	2.33444	2.10915	1.92831	1.90191	2.27594	2.62987
Fancl	1.20921	1.41503	0.67111	0.583371	0.943336	0.915366	1.20921	1.41503	0.67111	0.583371	0.943336	0.915366
Fap	1.04719	0.570373	0.939246	0.91081	0.873249	0.974949	1.04719	0.570373	0.939246	0.91081	0.873249	0.974949
Far2	2.45159	2.85548	2.51507	2.134	2.10633	1.49347	2.45159	2.85548	2.51507	2.134	2.10633	1.49347
Farp1	3.4989	3.65204	4.40002	4.19394	3.72104	3.96537	3.4989	3.65204	4.40002	4.19394	3.72104	3.96537
Farp2	5.23675	4.99895	6.16401	5.06646	5.05533	4.95078	5.23675	4.99895	6.16401	5.06646	5.05533	4.95078
Fars2	7.28085	9.07424	9.25747	8.30356	6.66816	6.90136	7.28085	9.07424	9.25747	8.30356	6.66816	6.90136
Farsa	5.84549	5.56722	6.51675	4.45278	5.16826	5.06115	5.84549	5.56722	6.51675	4.45278	5.16826	5.06115
Farsb	7.90839	7.59213	7.6826	6.80762	5.51088	5.946	7.90839	7.59213	7.6826	6.80762	5.51088	5.946
Fas	21.2974	37.716	30.8327	23.1061	18.187	30.6225	21.2974	37.716	30.8327	23.1061	18.187	30.6225
Fasn	4.53752	3.8794	5.22714	8.27028	6.11091	7.81611	4.53752	3.8794	5.22714	8.27028	6.11091	7.81611
Fastk	22.766	24.7049	28.6382	30.0463	24.7922	23.4602	22.766	24.7049	28.6382	30.0463	24.7922	23.4602
Fastkd1	1.18377	1.4326	1.3321	1.60195	1.19317	1.05151	1.18377	1.4326	1.3321	1.60195	1.19317	1.05151
Fastkd2	1.28203	1.02934	1.07032	0.67575	0.725011	0.899386	1.28203	1.02934	1.07032	0.67575	0.725011	0.899386
Fastkd3	1.78207	1.47407	1.59405	1.63262	1.23683	1.45854	1.78207	1.47407	1.59405	1.63262	1.23683	1.45854
Fastkd5	2.00708	1.76484	1.51919	1.47642	1.42091	1.64664	2.00708	1.76484	1.51919	1.47642	1.42091	1.64664
Fat1	28.5585	26.5797	30.1645	33.5769	39.7403	34.404	28.5585	26.5797	30.1645	33.5769	39.7403	34.404
Fau	1447.3	1596.32	1604.95	1745.34	1542.6	1531.04	1447.3	1596.32	1604.95	1745.34	1542.6	1531.04
Fbf1	1.39517	1.00421	1.11017	1.24294	1.06237	1.0274	1.39517	1.00421	1.11017	1.24294	1.06237	1.0274
Fbl	11.5953	10.1772	9.39508	9.28075	8.72986	9.49237	11.5953	10.1772	9.39508	9.28075	8.72986	9.49237
Fblim1	37.1152	38.8189	39.289	43.5242	44.138	43.8048	37.1152	38.8189	39.289	43.5242	44.138	43.8048
Fbln1	15.279	11.1815	6.5015	6.87184	14.5456	8.51254	15.279	11.1815	6.5015	6.87184	14.5456	8.51254
Fbln5	1.21921	1.02719	0.489706	0.317766	0.756414	0.672114	1.21921	1.02719	0.489706	0.317766	0.756414	0.672114
Fbn1	1.79838	1.62859	0.999322	0.782426	1.43419	1.20255	1.79838	1.62859	0.999322	0.782426	1.43419	1.20255
Fbp1	4.49062	4.21932	4.24951	3.17716	2.69144	9.79372	4.49062	4.21932	4.24951	3.17716	2.69144	9.79372
Fbp2	147.797	183.411	212.388	182.326	161.234	197.422	147.797	183.411	212.388	182.326	161.234	197.422
Fbrs	23.8952	22.5146	27.0821	29.267	26.0118	28.3333	23.8952	22.5146	27.0821	29.267	26.0118	28.3333
Fbrsl1	4.76851	5.17682	5.3038	6.71315	5.27478	5.2714	4.76851	5.17682	5.3038	6.71315	5.27478	5.2714
Fbxl12	6.07786	5.77338	5.55457	6.77079	5.74786	5.61141	6.07786	5.77338	5.55457	6.77079	5.74786	5.61141
Fbxl14	6.80878	7.71787	6.51618	6.73639	7.71203	6.81398	6.80878	7.71787	6.51618	6.73639	7.71203	6.81398
Fbxl15	5.05483	4.55935	4.28406	6.36165	6.29943	5.65215	5.05483	4.55935	4.28406	6.36165	6.29943	5.65215
Fbxl17	0.904566	0.924323	1.17666	0.973242	0.831589	0.847714	0.904566	0.924323	1.17666	0.973242	0.831589	0.847714
Fbxl18	2.79398	2.13994	2.14812	2.40738	2.65368	2.68801	2.79398	2.13994	2.14812	2.40738	2.65368	2.68801
Fbxl19	12.8429	10.4642	10.7352	11.5673	13.1267	10.847	12.8429	10.4642	10.7352	11.5673	13.1267	10.847
Fbxl20	2.83864	3.28758	3.09296	2.88657	2.70301	3.2036	2.83864	3.28758	3.09296	2.88657	2.70301	3.2036
Fbxl21	2.28342	2.38472	2.52554	2.7671	2.13242	2.73115	2.28342	2.38472	2.52554	2.7671	2.13242	2.73115
Fbxl22	1.14997	1.49044	0.885693	0.919031	0.86167	0.904464	1.14997	1.49044	0.885693	0.919031	0.86167	0.904464
Fbxl3	21.6165	24.457	26.9744	30.1684	25.219	24.4604	21.6165	24.457	26.9744	30.1684	25.219	24.4604
Fbxl4	3.08963	4.35784	3.32683	3.0127	3.17231	2.80681	3.08963	4.35784	3.32683	3.0127	3.17231	2.80681
Fbxl5	36.6423	35.9111	26.42	25.0825	31.4531	32.694	36.6423	35.9111	26.42	25.0825	31.4531	32.694
Fbxl6	17.9914	17.318	15.3899	16.7052	16.225	16.0099	17.9914	17.318	15.3899	16.7052	16.225	16.0099
Fbxl8	7.26434	6.53214	8.64527	8.32947	9.60769	9.2964	7.26434	6.53214	8.64527	8.32947	9.60769	9.2964
Fbxo11	8.75604	10.6008	9.2782	9.91518	10.2843	9.28485	8.75604	10.6008	9.2782	9.91518	10.2843	9.28485
Fbxo18	14.2703	13.6167	12.0342	12.2692	13.4169	12.5453	14.2703	13.6167	12.0342	12.2692	13.4169	12.5453
Fbxo22	12.8065	14.8709	13.6748	12.203	12.4714	11.4638	12.8065	14.8709	13.6748	12.203	12.4714	11.4638
Fbxo25	99.1091	127.933	112.801	96.0152	96.5518	114.072	99.1091	127.933	112.801	96.0152	96.5518	114.072
Fbxo28	4.80078	5.02583	5.55652	5.33399	5.14755	5.06504	4.80078	5.02583	5.55652	5.33399	5.14755	5.06504
Fbxo3	7.20437	6.07509	6.14333	6.18286	9.24905	8.41832	7.20437	6.07509	6.14333	6.18286	9.24905	8.41832
Fbxo30	1.19492	1.30767	1.73123	1.65204	1.76196	1.29173	1.19492	1.30767	1.73123	1.65204	1.76196	1.29173
Fbxo32	7.35527	7.15115	6.11784	5.92797	6.11512	8.67879	7.35527	7.15115	6.11784	5.92797	6.11512	8.67879
Fbxo33	7.14824	5.79336	6.1715	6.94083	9.12183	5.20373	7.14824	5.79336	6.1715	6.94083	9.12183	5.20373
Fbxo34	15.6973	14.5932	16.8131	21.1776	19.5245	20.4462	15.6973	14.5932	16.8131	21.1776	19.5245	20.4462
Fbxo36	3.41847	4.78478	5.58334	5.32215	3.75169	5.4736	3.41847	4.78478	5.58334	5.32215	3.75169	5.4736
Fbxo38	13.8279	13.9816	13.0895	14.3262	13.7638	14.3879	13.8279	13.9816	13.0895	14.3262	13.7638	14.3879
Fbxo4	6.39794	6.24121	6.11488	7.77492	7.85576	7.35461	6.39794	6.24121	6.11488	7.77492	7.85576	7.35461
Fbxo42	5.48338	5.30904	6.16312	5.7083	5.79416	5.39688	5.48338	5.30904	6.16312	5.7083	5.79416	5.39688
Fbxo44	3.88532	3.42865	3.28819	3.69484	4.16524	5.00454	3.88532	3.42865	3.28819	3.69484	4.16524	5.00454
Fbxo45	2.16447	2.75811	2.13837	2.2124	2.05981	2.62336	2.16447	2.75811	2.13837	2.2124	2.05981	2.62336
Fbxo46	4.24868	3.71831	5.57301	5.23404	5.37827	5.08837	4.24868	3.71831	5.57301	5.23404	5.37827	5.08837
Fbxo6	52.5279	53.7234	55.6969	63.4575	69.173	62.3072	52.5279	53.7234	55.6969	63.4575	69.173	62.3072
Fbxo7	6.5672	8.77487	6.62343	6.16646	6.34464	6.33293	6.5672	8.77487	6.62343	6.16646	6.34464	6.33293
Fbxo8	12.4976	17.6446	13.3958	11.887	11.7423	13.7959	12.4976	17.6446	13.3958	11.887	11.7423	13.7959
Fbxo9	19.904	20.6657	22.0767	21.7483	14.7902	20.4336	19.904	20.6657	22.0767	21.7483	14.7902	20.4336
Fbxw11	17.1805	17.2011	18.4286	18.5557	20.9751	18.1962	17.1805	17.2011	18.4286	18.5557	20.9751	18.1962
Fbxw17	7.6006	11.776	8.95931	7.56639	6.53038	7.61781	7.6006	11.776	8.95931	7.56639	6.53038	7.61781
Fbxw2	11.8484	13.127	12.1357	11.6226	11.2924	11.9362	11.8484	13.127	12.1357	11.6226	11.2924	11.9362
Fbxw4	4.03315	3.81104	3.81639	3.07417	5.13381	4.64447	4.03315	3.81104	3.81639	3.07417	5.13381	4.64447
Fbxw5	15.9583	14.0733	12.7489	13.2135	12.7755	14.3344	15.9583	14.0733	12.7489	13.2135	12.7755	14.3344
Fbxw7	2.46057	2.45786	2.51332	2.34223	2.01192	2.42029	2.46057	2.45786	2.51332	2.34223	2.01192	2.42029
Fbxw8	8.30328	8.1804	8.60601	7.29516	7.26396	7.49419	8.30328	8.1804	8.60601	7.29516	7.26396	7.49419
Fbxw9	6.986	7.50234	9.54378	10.6609	6.60521	6.53013	6.986	7.50234	9.54378	10.6609	6.60521	6.53013
Fcer1g	26.0399	24.2849	23.0017	28.2199	28.2514	27.7685	26.0399	24.2849	23.0017	28.2199	28.2514	27.7685
Fcf1	32.3872	36.4659	35.2992	30.7655	28.8182	32.2459	32.3872	36.4659	35.2992	30.7655	28.8182	32.2459
Fcgbp	696.439	572.62	791.626	683.708	690.184	681.289	696.439	572.62	791.626	683.708	690.184	681.289
Fcgr1	1.09366	1.01011	0.615486	0.80956	1.43019	0.773093	1.09366	1.01011	0.615486	0.80956	1.43019	0.773093
Fcgr2b	2.05809	2.19996	1.67829	2.14098	3.04128	2.13233	2.05809	2.19996	1.67829	2.14098	3.04128	2.13233
Fcgr3	4.57187	5.34537	4.98303	4.32058	6.0573	5.11958	4.57187	5.34537	4.98303	4.32058	6.0573	5.11958
Fcgr4	4.55653	4.69084	3.41462	3.45486	5.51963	3.94834	4.55653	4.69084	3.41462	3.45486	5.51963	3.94834
Fcgrt	70.8423	84.7939	81.0969	80.0523	86.4278	91.3962	70.8423	84.7939	81.0969	80.0523	86.4278	91.3962
Fcho1	1.10106	1.55381	1.38153	0.999063	0.702948	1.59674	1.10106	1.55381	1.38153	0.999063	0.702948	1.59674
Fcho2	10.8827	15.9356	10.5542	11.7937	13.0747	12.7274	10.8827	15.9356	10.5542	11.7937	13.0747	12.7274
Fchsd1	2.10015	2.1733	2.55566	2.53313	2.39754	2.96401	2.10015	2.1733	2.55566	2.53313	2.39754	2.96401
Fchsd2	5.66992	4.93123	3.64093	5.32628	7.04767	7.98755	5.66992	4.93123	3.64093	5.32628	7.04767	7.98755
Fdft1	84.5468	84.0684	90.5514	156.868	154.183	153.371	84.5468	84.0684	90.5514	156.868	154.183	153.371
Fdps	211.993	180.513	188.206	326.75	361.442	379.323	211.993	180.513	188.206	326.75	361.442	379.323
Fdx1	23.3313	26.983	28.1742	32.2084	29.837	24.3469	23.3313	26.983	28.1742	32.2084	29.837	24.3469
Fdx1l	5.95455	7.4652	8.05997	7.94306	4.12217	5.42263	5.95455	7.4652	8.05997	7.94306	4.12217	5.42263
Fdxacb1	1.89309	1.87988	1.52492	1.35983	1.14197	1.92569	1.89309	1.87988	1.52492	1.35983	1.14197	1.92569
Fdxr	2.76476	2.87962	3.39287	3.80236	2.70508	2.16337	2.76476	2.87962	3.39287	3.80236	2.70508	2.16337
Fech	10.6403	11.8308	11.1596	9.55891	9.03794	9.03909	10.6403	11.8308	11.1596	9.55891	9.03794	9.03909
Fem1a	3.61384	3.00489	3.21509	2.71086	2.53682	3.11787	3.61384	3.00489	3.21509	2.71086	2.53682	3.11787
Fem1b	4.73034	4.92045	4.04641	3.8582	4.53376	3.89527	4.73034	4.92045	4.04641	3.8582	4.53376	3.89527
Fem1c	3.75391	2.81962	2.87825	2.23068	2.95315	3.36236	3.75391	2.81962	2.87825	2.23068	2.95315	3.36236
Fen1	3.86819	3.10204	3.03308	2.63964	2.28555	3.06289	3.86819	3.10204	3.03308	2.63964	2.28555	3.06289
Fermt1	10.7037	10.4724	10.5701	6.5415	11.3811	9.41791	10.7037	10.4724	10.5701	6.5415	11.3811	9.41791
Fermt2	2.70666	2.58184	1.37404	1.11218	2.45703	2.3388	2.70666	2.58184	1.37404	1.11218	2.45703	2.3388
Fermt3	2.46744	2.25521	2.79126	3.50428	3.40214	2.77414	2.46744	2.25521	2.79126	3.50428	3.40214	2.77414
Fert2	3.07721	3.21116	3.71633	3.27352	2.67093	3.65528	3.07721	3.21116	3.71633	3.27352	2.67093	3.65528
Fes	2.50627	1.56973	1.73968	2.07592	2.78315	2.14505	2.50627	1.56973	1.73968	2.07592	2.78315	2.14505
Fez2	36.2646	36.3586	39.3477	38.8885	36.5273	37.9951	36.2646	36.3586	39.3477	38.8885	36.5273	37.9951
Ffar2	2.23953	2.32639	2.55881	0.708246	1.23168	1.98217	2.23953	2.32639	2.55881	0.708246	1.23168	1.98217
Ffar3	0.372988	0.434508	0.61278	1.2896	1.39023	0.822059	0.372988	0.434508	0.61278	1.2896	1.39023	0.822059
Fgd2	2.04763	1.22606	1.23298	1.21756	1.49229	1.20893	2.04763	1.22606	1.23298	1.21756	1.49229	1.20893
Fgd4	4.22079	4.76508	6.89007	7.34454	6.19965	5.36844	4.22079	4.76508	6.89007	7.34454	6.19965	5.36844
Fgd5	1.00445	0.678634	0.703293	0.86487	1.10489	0.789153	1.00445	0.678634	0.703293	0.86487	1.10489	0.789153
Fgd6	6.20333	5.5968	6.60652	6.95791	7.42246	8.76763	6.20333	5.5968	6.60652	6.95791	7.42246	8.76763
Fgf1	2.38769	2.34307	1.82097	1.30349	1.34829	1.80947	2.38769	2.34307	1.82097	1.30349	1.34829	1.80947
Fgf11	4.73008	1.16968	1.15483	1.01264	4.0446	2.64163	4.73008	1.16968	1.15483	1.01264	4.0446	2.64163
Fgf15	33.5965	49.2511	49.4735	46.4316	55.7496	24.8393	33.5965	49.2511	49.4735	46.4316	55.7496	24.8393
Fgf7	1.37939	1.03874	1.52421	1.01708	2.16338	1.69471	1.37939	1.03874	1.52421	1.01708	2.16338	1.69471
Fgf9	1.91101	1.99419	2.1112	1.87786	2.62709	1.7381	1.91101	1.99419	2.1112	1.87786	2.62709	1.7381
Fgfbp1	25.157	34.0888	31.8615	28.4267	20.4254	38.7618	25.157	34.0888	31.8615	28.4267	20.4254	38.7618
Fgfr1	0.780061	0.785308	0.728471	0.787822	1.25378	0.60504	0.780061	0.785308	0.728471	0.787822	1.25378	0.60504
Fgfr1op	1.41639	1.81965	1.31778	1.38663	1.47143	1.52716	1.41639	1.81965	1.31778	1.38663	1.47143	1.52716
Fgfr1op2	26.1013	26.9681	24.513	25.4444	26.7367	25.3339	26.1013	26.9681	24.513	25.4444	26.7367	25.3339
Fgfr2	4.97339	4.67479	4.62915	4.67504	4.15194	3.82552	4.97339	4.67479	4.62915	4.67504	4.15194	3.82552
Fgfr3	1.40451	1.75195	1.68966	1.47156	1.21172	1.08588	1.40451	1.75195	1.68966	1.47156	1.21172	1.08588
Fgfrl1	2.57709	4.9755	7.17677	8.03898	5.32973	4.82816	2.57709	4.9755	7.17677	8.03898	5.32973	4.82816
Fgl2	26.2653	28.4926	25.7729	23.6247	24.7497	27.8157	26.2653	28.4926	25.7729	23.6247	24.7497	27.8157
Fgr	0.901971	0.885977	1.16988	0.954031	0.740669	0.860162	0.901971	0.885977	1.16988	0.954031	0.740669	0.860162
Fh1	34.0852	33.4879	39.5717	37.5532	33.6866	28.537	34.0852	33.4879	39.5717	37.5532	33.6866	28.537
Fhdc1	2.07861	3.40496	3.4958	3.95688	3.11056	4.48823	2.07861	3.40496	3.4958	3.95688	3.11056	4.48823
Fhit	2.08314	2.71798	3.21304	3.50388	2.83297	3.89441	2.08314	2.71798	3.21304	3.50388	2.83297	3.89441
Fhl1	15.6412	15.0229	6.70574	9.88202	18.407	18.163	15.6412	15.0229	6.70574	9.88202	18.407	18.163
Fhl2	29.5072	23.3514	20.4676	28.5979	40.0076	29.7509	29.5072	23.3514	20.4676	28.5979	40.0076	29.7509
Fhod1	3.26072	2.61573	2.67238	3.2506	3.01199	3.95382	3.26072	2.61573	2.67238	3.2506	3.01199	3.95382
Fibp	65.022	73.9666	84.9298	86.1696	71.0407	74.1663	65.022	73.9666	84.9298	86.1696	71.0407	74.1663
Ficd	2.67694	2.28777	3.28972	1.91042	1.97325	2.0537	2.67694	2.28777	3.28972	1.91042	1.97325	2.0537
Fig4	7.08387	7.51313	7.36534	6.72422	6.87032	6.98528	7.08387	7.51313	7.36534	6.72422	6.87032	6.98528
Fignl2	2.9291	3.46618	3.52098	3.60842	3.31235	3.4068	2.9291	3.46618	3.52098	3.60842	3.31235	3.4068
Filip1l	5.17801	4.21466	3.26581	4.46582	6.81173	4.49998	5.17801	4.21466	3.26581	4.46582	6.81173	4.49998
Fip1l1	6.97121	5.68446	6.80238	6.73157	7.62273	7.89913	6.97121	5.68446	6.80238	6.73157	7.62273	7.89913
Fis1	248.878	259.192	257.55	303.214	271.15	253.147	248.878	259.192	257.55	303.214	271.15	253.147
Fitm2	1.41194	1.15851	1.08287	1.03891	0.858051	0.874246	1.41194	1.15851	1.08287	1.03891	0.858051	0.874246
Fiz1	8.39431	9.91843	8.90074	8.85295	9.3066	8.18157	8.39431	9.91843	8.90074	8.85295	9.3066	8.18157
Fkbp10	1.47429	1.1213	0.860484	1.18843	1.03142	1.44345	1.47429	1.1213	0.860484	1.18843	1.03142	1.44345
Fkbp11	5.37539	2.95389	4.46207	4.60494	4.06876	3.70139	5.37539	2.95389	4.46207	4.60494	4.06876	3.70139
Fkbp15	8.5308	9.30282	9.01809	8.4155	11.3799	10.82	8.5308	9.30282	9.01809	8.4155	11.3799	10.82
Fkbp1a	89.8752	100.029	94.0533	85.9468	92.4201	94.9875	89.8752	100.029	94.0533	85.9468	92.4201	94.9875
Fkbp2	89.6963	97.8106	115.859	105.44	98.9512	109.331	89.6963	97.8106	115.859	105.44	98.9512	109.331
Fkbp3	9.14408	11.3203	7.52926	7.46811	7.44881	7.80479	9.14408	11.3203	7.52926	7.46811	7.44881	7.80479
Fkbp4	46.4481	35.2235	30.5338	31.2444	40.2057	39.0261	46.4481	35.2235	30.5338	31.2444	40.2057	39.0261
Fkbp5	2.88059	2.78878	4.42086	13.1657	7.28103	7.94562	2.88059	2.78878	4.42086	13.1657	7.28103	7.94562
Fkbp7	2.03157	1.33293	0.988121	1.45566	1.63276	1.35618	2.03157	1.33293	0.988121	1.45566	1.63276	1.35618
Fkbp8	214.156	217.155	255.24	268.672	264.837	249.663	214.156	217.155	255.24	268.672	264.837	249.663
Fkbp9	3.37119	2.60803	2.20668	2.61439	3.15308	2.4197	3.37119	2.60803	2.20668	2.61439	3.15308	2.4197
Fkbpl	3.62221	4.51448	5.15585	5.67878	3.53103	4.81832	3.62221	4.51448	5.15585	5.67878	3.53103	4.81832
Fkrp	5.23376	5.57927	5.60696	5.0836	5.13027	4.92634	5.23376	5.57927	5.60696	5.0836	5.13027	4.92634
Flad1	20.7398	18.3361	19.8095	20.5527	21.0487	22.4793	20.7398	18.3361	19.8095	20.5527	21.0487	22.4793
Flcn	6.81532	9.18358	8.96094	7.87894	4.74431	9.54945	6.81532	9.18358	8.96094	7.87894	4.74431	9.54945
Fli1	0.904966	0.857153	0.843516	0.753617	1.01192	0.717719	0.904966	0.857153	0.843516	0.753617	1.01192	0.717719
Flii	38.5645	32.0946	42.3536	42.2203	43.1872	42.9389	38.5645	32.0946	42.3536	42.2203	43.1872	42.9389
Flna	4.48352	3.38874	2.62778	3.06177	5.01341	3.59331	4.48352	3.38874	2.62778	3.06177	5.01341	3.59331
Flnb	35.0816	30.7654	29.7065	38.3579	54.7065	43.5443	35.0816	30.7654	29.7065	38.3579	54.7065	43.5443
Flot1	23.4501	23.3934	33.2838	27.2869	21.8789	27.7744	23.4501	23.3934	33.2838	27.2869	21.8789	27.7744
Flot2	1.47022	1.13843	1.81205	1.56553	1.17165	1.47724	1.47022	1.13843	1.81205	1.56553	1.17165	1.47724
Flrt3	8.16905	11.6393	9.31431	6.75896	6.80431	7.70197	8.16905	11.6393	9.31431	6.75896	6.80431	7.70197
Flt1	2.25025	1.26626	1.36013	1.3676	2.93963	2.01491	2.25025	1.26626	1.36013	1.3676	2.93963	2.01491
Flt3l	3.24061	3.36477	2.73204	3.31708	2.32137	3.29642	3.24061	3.36477	2.73204	3.31708	2.32137	3.29642
Flywch1	7.03872	5.5205	7.14429	6.59624	7.80625	7.39406	7.03872	5.5205	7.14429	6.59624	7.80625	7.39406
Flywch2	2.27109	2.67306	4.90156	4.76094	2.84423	2.21779	2.27109	2.67306	4.90156	4.76094	2.84423	2.21779
Fmn1	4.49817	5.10407	4.78894	5.18483	4.96642	4.57583	4.49817	5.10407	4.78894	5.18483	4.96642	4.57583
Fmnl1	1.63541	1.11186	1.82549	2.18366	1.65938	1.65098	1.63541	1.11186	1.82549	2.18366	1.65938	1.65098
Fmnl3	1.28344	1.04331	1.25531	0.907407	1.19986	1.15573	1.28344	1.04331	1.25531	0.907407	1.19986	1.15573
Fmo1	0.687406	1.06244	1.18877	1.06894	0.722062	0.741623	0.687406	1.06244	1.18877	1.06894	0.722062	0.741623
Fmo2	0.861337	1.22302	1.12816	0.971273	1.81574	1.0629	0.861337	1.22302	1.12816	0.971273	1.81574	1.0629
Fmo4	12.8098	20.6941	22.2976	17.7952	11.8897	15.2448	12.8098	20.6941	22.2976	17.7952	11.8897	15.2448
Fmo5	52.9298	59.0259	48.3323	58.6945	72.1411	60.1988	52.9298	59.0259	48.3323	58.6945	72.1411	60.1988
Fmr1	5.40681	7.68505	6.56349	6.60669	6.4591	5.81145	5.40681	7.68505	6.56349	6.60669	6.4591	5.81145
Fmr1nb	0.604694	0.629097	0.388412	2.86098	2.57128	1.37088	0.604694	0.629097	0.388412	2.86098	2.57128	1.37088
Fn1	2.96371	2.46201	1.33655	1.53153	3.25904	1.63785	2.96371	2.46201	1.33655	1.53153	3.25904	1.63785
Fnbp1	3.23471	2.76124	3.57825	3.34489	3.50536	3.34061	3.23471	2.76124	3.57825	3.34489	3.50536	3.34061
Fnbp1l	15.5106	15.5732	15.0734	15.4904	18.7214	16.4766	15.5106	15.5732	15.0734	15.4904	18.7214	16.4766
Fnbp4	5.27593	5.8541	5.60742	5.57741	5.51352	6.11915	5.27593	5.8541	5.60742	5.57741	5.51352	6.11915
Fndc3a	18.394	19.9132	15.3012	15.9053	19.542	18.4376	18.394	19.9132	15.3012	15.9053	19.542	18.4376
Fndc3b	2.81909	2.97832	2.16804	1.97715	1.66143	2.13892	2.81909	2.97832	2.16804	1.97715	1.66143	2.13892
Fnip1	2.02416	3.4219	3.21845	3.33098	2.3448	2.84412	2.02416	3.4219	3.21845	3.33098	2.3448	2.84412
Fnip2	1.07239	3.16576	1.35926	1.09375	1.05552	1.22803	1.07239	3.16576	1.35926	1.09375	1.05552	1.22803
Fnta	20.4979	22.9784	26.4085	22.9845	19.12	20.1809	20.4979	22.9784	26.4085	22.9845	19.12	20.1809
Fntb	10.0578	9.47811	11.2344	11.3093	10.1764	11.6435	10.0578	9.47811	11.2344	11.3093	10.1764	11.6435
Fos	85.8153	60.8298	127.136	142.995	148.407	113.315	85.8153	60.8298	127.136	142.995	148.407	113.315
Fosb	1.72118	0.743785	1.29768	1.9198	3.93226	1.48631	1.72118	0.743785	1.29768	1.9198	3.93226	1.48631
Fosl2	59.6485	53.2132	66.7762	94.211	100.314	70.4107	59.6485	53.2132	66.7762	94.211	100.314	70.4107
Foxa1	6.43396	6.87601	7.46049	8.38448	9.13384	6.89161	6.43396	6.87601	7.46049	8.38448	9.13384	6.89161
